(New) Chromatin State	(Old) Chromatin State
Heterochromatin	ZNF_genes_and_repeats
Repressed_PolyComb	Heterochromatin
Strong_transcription	Quiescent_Low
ZNF_genes_and_repeats	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Bivalent_Poised_TSS
Enhancers	Repressed_PolyComb
Weak_transcription	Transcr_at_gene_5_and_3
Active_TSS	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Active_TSS
Flanking_Active_TSS	Genic_enhancers
Bivalent_Poised_TSS	Flanking_Active_TSS
Bivalent_Enhancer	Strong_transcription
Flanking_Bivalent_TSS_Enh	Weak_transcription
Quiescent_Low	Enhancers
