(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Enhancers	Weak_transcription
Transcr_at_gene_5_and_3	Heterochromatin
Genic_enhancers	Strong_transcription
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Active_TSS	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Genic_enhancers
Repressed_PolyComb	Bivalent_Poised_TSS
Bivalent_Poised_TSS	Bivalent_Enhancer
Heterochromatin	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Active_TSS
Strong_transcription	Flanking_Active_TSS
Weak_transcription	Enhancers
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
