(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Strong_transcription	Enhancers
Heterochromatin	Bivalent_Enhancer
Repressed_PolyComb	Bivalent_Poised_TSS
ZNF_genes_and_repeats	Flanking_Active_TSS
Active_TSS	Transcr_at_gene_5_and_3
Genic_enhancers	Active_TSS
Enhancers	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Weak_transcription
Flanking_Active_TSS	Genic_enhancers
Bivalent_Poised_TSS	Heterochromatin
Quiescent_Low	Quiescent_Low
Bivalent_Enhancer	ZNF_genes_and_repeats
Flanking_Bivalent_TSS_Enh	Strong_transcription
