(New) Cell Type	(Old) Cell Type
HepG2_Hepatocellular_Carcinoma	HepG2_Hepatocellular_Carcinoma
Duodenum_Smooth_Muscle	Colonic_Mucosa
Osteoblasts	Small_Intestine
Skeletal_Muscle_Female	Rectal_Smooth_Muscle
GM12878_Lymphoblastoid	Fetal_Brain_Male
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Fetal_Kidney
Neurosphere_Cultured_Cells_Cortex_Derived	Brain_Mid_Frontal_Lobe
Rectal_Mucosa.Donor_31	iPS_DF_6.9_Cell_Line
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	NHLF_Lung_Fibroblasts
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
IMR90_Cell_Line	Brain_Angular_Gyrus
HMEC_Mammary_Epithelial	Colon_Smooth_Muscle
Fetal_Muscle_Leg	H1_Derived_Neuronal_Progenitor_Cultured_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Brain_Substantia_Nigra
Stomach_Smooth_Muscle	Esophagus
CD19_Primary_Cells_Cord_BI	H9_Cell_Line
Fetal_Lung	Psoas_Muscle
Fetal_Placenta	Brain_Cingulate_Gyrus
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
HUVEC_Umbilical_Vein_Endothelial_Cells	Right_Ventricle
Brain_Germinal_Matrix	Fetal_Heart
Fetal_Muscle_Trunk	Brain_Inferior_Temporal_Lobe
Fetal_Brain_Female	NHDF_Ad_Adult_Dermal_Fibroblasts
4star	Gastric
CD3_Primary_Cells_Cord_BI	Brain_Hippocampus_Middle
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Aorta
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Brain_Anterior_Caudate
H1_Cell_Line	Lung
Adipose_Nuclei	ES_I3_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Spleen
Muscle_Satellite_Cultured_Cells	Pancreas
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Ovary
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	HMEC_Mammary_Epithelial
Sigmoid_Colon	CD8_Memory_Primary_Cells
Breast_Myoepithelial_Cells	Left_Ventricle
Duodenum_Mucosa	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	CD4_Memory_Primary_Cells
Fetal_Adrenal_Gland	Placenta_Amnion
Fetal_Intestine_Large	NHEK_Epidermal_Keratinocytes
HUES6_Cell_Line	CD8_Naive_Primary_Cells
Thymus	H1_Derived_Mesenchymal_Stem_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	HeLa_S3_Cervical_Carcinoma
HSMM_Skeletal_Muscle_Myoblasts	iPS_15b_Cell_Line
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Fetal_Adrenal_Gland
A549_EtOH_0.02pct_Lung_Carcinoma	Duodenum_Mucosa
NH_A_Astrocytes	HUES64_Cell_Line
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	NH_A_Astrocytes
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
Monocytes_CD14pp_RO01746	Fetal_Intestine_Large
Skeletal_Muscle_Male	HUES48_Cell_Line
HUES48_Cell_Line	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Hippocampus_Middle	Adult_Liver
iPS_18_Cell_Line	CD14_Primary_Cells
CD34_Cultured_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Rectal_Mucosa.Donor_29	Rectal_Mucosa.Donor_29
NHEK_Epidermal_Keratinocytes	Sigmoid_Colon
Fetal_Thymus	iPS_20b_Cell_Line
CD34_Primary_Cells	iPS_18_Cell_Line
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Placenta
Mobilized_CD34_Primary_Cells_Male	Fetal_Muscle_Trunk
Left_Ventricle	HUES6_Cell_Line
K562_Leukemia	CD4_Naive_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Mobilized_CD34_Primary_Cells_Female
Fetal_Stomach	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
CD14_Primary_Cells	Rectal_Mucosa.Donor_31
CD56_Primary_Cells	Adipose_Nuclei
Adult_Liver	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
H9_Cell_Line	Monocytes_CD14pp_RO01746
Peripheral_Blood_Mononuclear_Primary_Cells	GM12878_Lymphoblastoid
iPS_20b_Cell_Line	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
HUES64_Cell_Line	H1_Cell_Line
CD4_Naive_Primary_Cells	Duodenum_Smooth_Muscle
NHDF_Ad_Adult_Dermal_Fibroblasts	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Fetal_Stomach
Brain_Anterior_Caudate	CD15_Primary_Cells
H1_Derived_Mesenchymal_Stem_Cells	CD4pp_CD25__Th_Primary_Cells
Fetal_Intestine_Small	Skeletal_Muscle_Female
Mobilized_CD34_Primary_Cells_Female	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD4pp_CD25__Th_Primary_Cells	Osteoblasts
iPS_15b_Cell_Line	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Breast_vHMEC	Skeletal_Muscle_Male
CD15_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Colon_Smooth_Muscle	Fetal_Muscle_Leg
CD3_Primary_Cells_Peripheral_UW	IMR90_Cell_Line
Brain_Inferior_Temporal_Lobe	Stomach_Mucosa
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Fetal_Lung
Brain_Cingulate_Gyrus	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
H9_Derived_Neuron_Cultured_Cells	CD34_Primary_Cells
iPS_DF_19.11_Cell_Line	Muscle_Satellite_Cultured_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
ES_I3_Cell_Line	Fetal_Thymus
HeLa_S3_Cervical_Carcinoma	CD34_Cultured_Cells
Lung	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
NHLF_Lung_Fibroblasts	Mobilized_CD34_Primary_Cells_Male
Placenta_Amnion	Pancreatic_Islets
Brain_Substantia_Nigra	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD8_Naive_Primary_Cells	H9_Derived_Neuron_Cultured_Cells
Dnd41_TCell_Leukemia	Stomach_Smooth_Muscle
CD4_Memory_Primary_Cells	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Ovary	K562_Leukemia
Spleen	Fetal_Intestine_Small
Brain_Angular_Gyrus	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Heart	Dnd41_TCell_Leukemia
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	HSMM_Skeletal_Muscle_Myoblasts
Rectal_Smooth_Muscle	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Brain_Mid_Frontal_Lobe	CD3_Primary_Cells_Peripheral_UW
iPS_DF_6.9_Cell_Line	Breast_Myoepithelial_Cells
CD8_Memory_Primary_Cells	Thymus
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	A549_EtOH_0.02pct_Lung_Carcinoma
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Colonic_Mucosa	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Fetal_Brain_Male	CD56_Primary_Cells
Stomach_Mucosa	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Right_Ventricle	Brain_Germinal_Matrix
Fetal_Kidney	4star
Pancreas	Fetal_Brain_Female
H1_Derived_Neuronal_Progenitor_Cultured_Cells	CD19_Primary_Cells_Peripheral_UW
Pancreatic_Islets	CD19_Primary_Cells_Cord_BI
Esophagus	Neurosphere_Cultured_Cells_Cortex_Derived
Aorta	ES_WA7_Cell_Line
Gastric	iPS_DF_19.11_Cell_Line
Psoas_Muscle	CD3_Primary_Cells_Cord_BI
Right_Atrium	Breast_vHMEC
ES_WA7_Cell_Line	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Small_Intestine	Right_Atrium
