(New) Chromatin State	(Old) Chromatin State
Weak_transcription	Quiescent_Low
Heterochromatin	Heterochromatin
Strong_transcription	ZNF_genes_and_repeats
Repressed_PolyComb	Bivalent_Poised_TSS
Weak_Repressed_PolyComb	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Weak_Repressed_PolyComb
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Enhancers	Repressed_PolyComb
Active_TSS	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Enhancers
Flanking_Active_TSS	Genic_enhancers
Bivalent_Poised_TSS	Weak_transcription
Bivalent_Enhancer	Active_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Quiescent_Low	Strong_transcription
