(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Weak_transcription
Enhancers	Heterochromatin
Repressed_PolyComb	Strong_transcription
Transcr_at_gene_5_and_3	Genic_enhancers
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Active_TSS	Flanking_Bivalent_TSS_Enh
Heterochromatin	Active_TSS
Strong_transcription	Enhancers
Bivalent_Poised_TSS	Flanking_Active_TSS
Bivalent_Enhancer	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Bivalent_Enhancer
Weak_transcription	Repressed_PolyComb
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
