(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Enhancers	Heterochromatin
Transcr_at_gene_5_and_3	Strong_transcription
Genic_enhancers	Weak_transcription
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Repressed_PolyComb	Transcr_at_gene_5_and_3
Active_TSS	Genic_enhancers
Heterochromatin	Bivalent_Poised_TSS
Bivalent_Enhancer	Repressed_PolyComb
Bivalent_Poised_TSS	Bivalent_Enhancer
Strong_transcription	Active_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Enhancers
Quiescent_Low	Quiescent_Low
