(New) Cell Type	(Old) Cell Type
HepG2_Hepatocellular_Carcinoma	HepG2_Hepatocellular_Carcinoma
Skeletal_Muscle_Female	Adipose_Nuclei
Stomach_Smooth_Muscle	CD34_Primary_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Fetal_Adrenal_Gland	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Mobilized_CD34_Primary_Cells_Female
Brain_Germinal_Matrix	Breast_vHMEC
Spleen	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
CD34_Primary_Cells	Small_Intestine
Thymus	Fetal_Intestine_Large
Lung	Peripheral_Blood_Mononuclear_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	CD4pp_CD25__Th_Primary_Cells
Pancreas	Mobilized_CD34_Primary_Cells_Male
Gastric	Fetal_Intestine_Small
iPS_DF_19.11_Cell_Line	Stomach_Mucosa
Fetal_Placenta	iPS_DF_6.9_Cell_Line
Fetal_Brain_Male	Sigmoid_Colon
Esophagus	CD19_Primary_Cells_Cord_BI
Stomach_Mucosa	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Right_Ventricle	CD34_Cultured_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Placenta_Amnion
CD34_Cultured_Cells	Adult_Liver
Adipose_Nuclei	H1_Cell_Line
NHLF_Lung_Fibroblasts	Fetal_Adrenal_Gland
Fetal_Muscle_Leg	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD3_Primary_Cells_Peripheral_UW	IMR90_Cell_Line
Fetal_Muscle_Trunk	CD19_Primary_Cells_Peripheral_UW
Fetal_Brain_Female	Lung
CD56_Primary_Cells	HMEC_Mammary_Epithelial
Colonic_Mucosa	CD56_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Fetal_Stomach
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Kidney
H1_Derived_Mesenchymal_Stem_Cells	NHEK_Epidermal_Keratinocytes
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Rectal_Mucosa.Donor_29	Neurosphere_Cultured_Cells_Cortex_Derived
Aorta	HSMM_Skeletal_Muscle_Myoblasts
