(New) Chromatin State	(Old) Chromatin State
Enhancers	Enhancers
Genic_enhancers	Flanking_Active_TSS
ZNF_genes_and_repeats	Weak_transcription
Transcr_at_gene_5_and_3	Genic_enhancers
Repressed_PolyComb	Bivalent_Enhancer
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Heterochromatin	Active_TSS
Active_TSS	Weak_Repressed_PolyComb
Strong_transcription	Repressed_PolyComb
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Quiescent_Low
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Weak_transcription	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
