(New) Cell Type	(Old) Cell Type
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Fetal_Brain_Male	CD4pp_CD25__Th_Primary_Cells
Colon_Smooth_Muscle	CD4_Naive_Primary_Cells
Skeletal_Muscle_Female	CD4pp_CD25pp_CD127__Treg_Primary_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	CD8_Memory_Primary_Cells
IMR90_Cell_Line	CD4_Memory_Primary_Cells
Brain_Hippocampus_Middle	CD3_Primary_Cells_Peripheral_UW
iPS_15b_Cell_Line	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Mobilized_CD34_Primary_Cells_Male	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
CD19_Primary_Cells_Cord_BI	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
CD34_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
HMEC_Mammary_Epithelial	CD8_Naive_Primary_Cells
Stomach_Mucosa	CD3_Primary_Cells_Cord_BI
Skeletal_Muscle_Male	Peripheral_Blood_Mononuclear_Primary_Cells
Monocytes_CD14pp_RO01746	Mobilized_CD34_Primary_Cells_Female
Muscle_Satellite_Cultured_Cells	CD34_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Psoas_Muscle
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Mobilized_CD34_Primary_Cells_Male
Adipose_Nuclei	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
NHEK_Epidermal_Keratinocytes	CD56_Primary_Cells
iPS_DF_19.11_Cell_Line	Duodenum_Mucosa
Fetal_Stomach	Brain_Angular_Gyrus
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Rectal_Smooth_Muscle
Mobilized_CD34_Primary_Cells_Female	Thymus
HUES6_Cell_Line	Monocytes_CD14pp_RO01746
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Small_Intestine
CD3_Primary_Cells_Peripheral_UW	Duodenum_Smooth_Muscle
4star	Rectal_Mucosa.Donor_29
H1_Cell_Line	Colon_Smooth_Muscle
K562_Leukemia	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
H9_Derived_Neuron_Cultured_Cells	CD19_Primary_Cells_Peripheral_UW
Fetal_Thymus	Brain_Mid_Frontal_Lobe
Placenta_Amnion	CD19_Primary_Cells_Cord_BI
GM12878_Lymphoblastoid	Colonic_Mucosa
CD14_Primary_Cells	Brain_Inferior_Temporal_Lobe
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Brain_Cingulate_Gyrus
Rectal_Mucosa.Donor_31	Fetal_Thymus
Fetal_Adrenal_Gland	Brain_Anterior_Caudate
Brain_Cingulate_Gyrus	HUVEC_Umbilical_Vein_Endothelial_Cells
CD8_Memory_Primary_Cells	Adipose_Nuclei
Breast_Myoepithelial_Cells	Right_Ventricle
Fetal_Placenta	Brain_Germinal_Matrix
Duodenum_Mucosa	CD15_Primary_Cells
Thymus	Rectal_Mucosa.Donor_31
CD4_Naive_Primary_Cells	Brain_Hippocampus_Middle
Fetal_Intestine_Small	Fetal_Kidney
CD8_Naive_Primary_Cells	NH_A_Astrocytes
NHLF_Lung_Fibroblasts	iPS_15b_Cell_Line
CD56_Primary_Cells	Fetal_Brain_Female
Fetal_Muscle_Leg	Breast_Myoepithelial_Cells
HSMM_Skeletal_Muscle_Myoblasts	GM12878_Lymphoblastoid
Peripheral_Blood_Mononuclear_Primary_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	Neurosphere_Cultured_Cells_Cortex_Derived
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Lung
Fetal_Intestine_Large	Pancreas
CD34_Cultured_Cells	CD14_Primary_Cells
Pancreatic_Islets	HMEC_Mammary_Epithelial
CD4_Memory_Primary_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Dnd41_TCell_Leukemia	H1_Cell_Line
Rectal_Smooth_Muscle	CD34_Cultured_Cells
Brain_Germinal_Matrix	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Breast_vHMEC
Adult_Liver	HeLa_S3_Cervical_Carcinoma
A549_EtOH_0.02pct_Lung_Carcinoma	4star
HepG2_Hepatocellular_Carcinoma	Fetal_Intestine_Large
CD15_Primary_Cells	Brain_Substantia_Nigra
NH_A_Astrocytes	Esophagus
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Anterior_Caudate	ES_I3_Cell_Line
Osteoblasts	Stomach_Smooth_Muscle
HeLa_S3_Cervical_Carcinoma	NHLF_Lung_Fibroblasts
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
CD19_Primary_Cells_Peripheral_UW	H9_Cell_Line
Brain_Substantia_Nigra	Skeletal_Muscle_Female
Brain_Inferior_Temporal_Lobe	Sigmoid_Colon
Colonic_Mucosa	Fetal_Adrenal_Gland
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Lung	Fetal_Brain_Male
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	HepG2_Hepatocellular_Carcinoma
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Stomach_Mucosa
