(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Heterochromatin
Strong_transcription	Quiescent_Low
Repressed_PolyComb	ZNF_genes_and_repeats
Weak_transcription	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Genic_enhancers	Repressed_PolyComb
Enhancers	Bivalent_Enhancer
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Active_TSS	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Active_TSS
Flanking_Active_TSS	Flanking_Active_TSS
Bivalent_Poised_TSS	Weak_transcription
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Enhancers
Quiescent_Low	Strong_transcription
