(New) Chromatin State	(Old) Chromatin State
Weak_transcription	Enhancers
Strong_transcription	Weak_transcription
Weak_Repressed_PolyComb	Genic_enhancers
Heterochromatin	Strong_transcription
Repressed_PolyComb	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Genic_enhancers	Bivalent_Enhancer
Enhancers	Flanking_Active_TSS
Active_TSS	Repressed_PolyComb
Transcr_at_gene_5_and_3	Weak_Repressed_PolyComb
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Active_TSS
Bivalent_Enhancer	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Quiescent_Low
Quiescent_Low	Heterochromatin
