(New) Cell Type	(Old) Cell Type
iPS_DF_6.9_Cell_Line	iPS_DF_6.9_Cell_Line
Psoas_Muscle	H9_Cell_Line
NHLF_Lung_Fibroblasts	iPS_15b_Cell_Line
H1_Derived_Mesenchymal_Stem_Cells	H1_Cell_Line
CD34_Cultured_Cells	HUES64_Cell_Line
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	HUES48_Cell_Line
HSMM_Skeletal_Muscle_Myoblasts	iPS_DF_19.11_Cell_Line
Brain_Substantia_Nigra	HUES6_Cell_Line
Stomach_Mucosa	4star
Gastric	ES_I3_Cell_Line
Small_Intestine	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Spleen	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Aorta	iPS_20b_Cell_Line
Sigmoid_Colon	iPS_18_Cell_Line
Brain_Mid_Frontal_Lobe	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Lung	ES_WA7_Cell_Line
Peripheral_Blood_Mononuclear_Primary_Cells	Spleen
Left_Ventricle	Esophagus
Adult_Liver	Ovary
Right_Atrium	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Colon_Smooth_Muscle	Placenta_Amnion
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Substantia_Nigra
Rectal_Smooth_Muscle	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Breast_vHMEC	Right_Ventricle
Right_Ventricle	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD8_Naive_Primary_Cells	Brain_Anterior_Caudate
Brain_Anterior_Caudate	Brain_Angular_Gyrus
Brain_Angular_Gyrus	Rectal_Smooth_Muscle
iPS_DF_19.11_Cell_Line	Brain_Mid_Frontal_Lobe
Placenta_Amnion	H1_Derived_Mesenchymal_Stem_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Brain_Germinal_Matrix
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Duodenum_Mucosa
Ovary	Psoas_Muscle
Brain_Inferior_Temporal_Lobe	Colonic_Mucosa
Esophagus	Adult_Liver
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD34_Primary_Cells
Rectal_Mucosa.Donor_31	Brain_Inferior_Temporal_Lobe
Brain_Cingulate_Gyrus	Left_Ventricle
CD4_Naive_Primary_Cells	Colon_Smooth_Muscle
CD34_Primary_Cells	Lung
CD8_Memory_Primary_Cells	NHLF_Lung_Fibroblasts
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Sigmoid_Colon
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Fetal_Heart
Rectal_Mucosa.Donor_29	HMEC_Mammary_Epithelial
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Small_Intestine
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	NH_A_Astrocytes
NH_A_Astrocytes	Brain_Hippocampus_Middle
A549_EtOH_0.02pct_Lung_Carcinoma	Duodenum_Smooth_Muscle
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Adipose_Nuclei	Mobilized_CD34_Primary_Cells_Female
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Duodenum_Smooth_Muscle	Mobilized_CD34_Primary_Cells_Male
CD4_Memory_Primary_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Osteoblasts	Brain_Cingulate_Gyrus
Pancreas	Rectal_Mucosa.Donor_29
Mobilized_CD34_Primary_Cells_Male	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Stomach_Smooth_Muscle	CD34_Cultured_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Rectal_Mucosa.Donor_31
K562_Leukemia	HSMM_Skeletal_Muscle_Myoblasts
IMR90_Cell_Line	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
GM12878_Lymphoblastoid	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
HeLa_S3_Cervical_Carcinoma	Neurosphere_Cultured_Cells_Cortex_Derived
CD56_Primary_Cells	Fetal_Brain_Female
Muscle_Satellite_Cultured_Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Colonic_Mucosa	CD8_Memory_Primary_Cells
Fetal_Intestine_Large	CD8_Naive_Primary_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	CD4_Memory_Primary_Cells
Thymus	Skeletal_Muscle_Female
ES_WA7_Cell_Line	Fetal_Brain_Male
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	NHEK_Epidermal_Keratinocytes
CD19_Primary_Cells_Cord_BI	CD4_Naive_Primary_Cells
Fetal_Brain_Male	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
HMEC_Mammary_Epithelial	Fetal_Intestine_Small
Fetal_Brain_Female	Fetal_Intestine_Large
Fetal_Lung	H9_Derived_Neuron_Cultured_Cells
Brain_Hippocampus_Middle	CD4pp_CD25__Th_Primary_Cells
4star	Peripheral_Blood_Mononuclear_Primary_Cells
