(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Heterochromatin
Enhancers	Weak_transcription
Transcr_at_gene_5_and_3	Strong_transcription
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Active_TSS	Genic_enhancers
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Heterochromatin	Bivalent_Poised_TSS
Bivalent_Poised_TSS	Bivalent_Enhancer
Strong_transcription	Repressed_PolyComb
Bivalent_Enhancer	Active_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Weak_transcription	Enhancers
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
