(New) Chromatin State	(Old) Chromatin State
Active_TSS	Bivalent_Poised_TSS
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Repressed_PolyComb
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Repressed_PolyComb	Active_TSS
ZNF_genes_and_repeats	Flanking_Active_TSS
Enhancers	Weak_Repressed_PolyComb
Flanking_Active_TSS	Enhancers
Bivalent_Enhancer	Transcr_at_gene_5_and_3
Flanking_Bivalent_TSS_Enh	ZNF_genes_and_repeats
Strong_transcription	Genic_enhancers
Heterochromatin	Weak_transcription
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
