(New) Cell Type	(Old) Cell Type
HUES64_Cell_Line	HUES64_Cell_Line
HUES48_Cell_Line	H9_Derived_Neuronal_Progenitor_Cultured_Cells
iPS_18_Cell_Line	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
iPS_20b_Cell_Line	H9_Derived_Neuron_Cultured_Cells
Adult_Liver	Monocytes_CD14pp_RO01746
CD15_Primary_Cells	HUES48_Cell_Line
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	iPS_20b_Cell_Line
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	HUES6_Cell_Line
Fetal_Lung	iPS_18_Cell_Line
Osteoblasts	Dnd41_TCell_Leukemia
Adipose_Nuclei	H1_Cell_Line
CD19_Primary_Cells_Peripheral_UW	iPS_15b_Cell_Line
HepG2_Hepatocellular_Carcinoma	4star
Mobilized_CD34_Primary_Cells_Female	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	H9_Cell_Line
HUES6_Cell_Line	ES_I3_Cell_Line
H9_Derived_Neuron_Cultured_Cells	CD56_Primary_Cells
Muscle_Satellite_Cultured_Cells	CD14_Primary_Cells
H1_Cell_Line	CD34_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	CD4pp_CD25__Th_Primary_Cells
CD14_Primary_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	Mobilized_CD34_Primary_Cells_Male
Duodenum_Mucosa	Small_Intestine
CD56_Primary_Cells	iPS_DF_6.9_Cell_Line
Monocytes_CD14pp_RO01746	Left_Ventricle
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Duodenum_Smooth_Muscle
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Sigmoid_Colon
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	CD4pp_CD25pp_CD127__Treg_Primary_Cells
4star	ES_WA7_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Thymus
Fetal_Thymus	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Skeletal_Muscle_Female	Rectal_Mucosa.Donor_29
CD34_Cultured_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
K562_Leukemia	Colonic_Mucosa
Fetal_Muscle_Leg	Mobilized_CD34_Primary_Cells_Female
Mobilized_CD34_Primary_Cells_Male	CD3_Primary_Cells_Peripheral_UW
CD3_Primary_Cells_Cord_BI	Lung
NHEK_Epidermal_Keratinocytes	Fetal_Intestine_Large
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Gastric
Fetal_Adrenal_Gland	Fetal_Muscle_Trunk
Breast_Myoepithelial_Cells	H1_Derived_Mesenchymal_Stem_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Skeletal_Muscle_Male	Duodenum_Mucosa
HMEC_Mammary_Epithelial	Fetal_Kidney
CD19_Primary_Cells_Cord_BI	Neurosphere_Cultured_Cells_Cortex_Derived
IMR90_Cell_Line	Ovary
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD4pp_CD25__Th_Primary_Cells	Breast_Myoepithelial_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Aorta
Fetal_Intestine_Large	Rectal_Smooth_Muscle
A549_EtOH_0.02pct_Lung_Carcinoma	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Fetal_Placenta	Stomach_Smooth_Muscle
GM12878_Lymphoblastoid	Fetal_Stomach
Brain_Hippocampus_Middle	IMR90_Cell_Line
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Rectal_Mucosa.Donor_31
HSMM_Skeletal_Muscle_Myoblasts	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Duodenum_Smooth_Muscle	Right_Ventricle
Fetal_Muscle_Trunk	HSMM_Skeletal_Muscle_Myoblasts
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Esophagus
iPS_15b_Cell_Line	Thymus
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	CD19_Primary_Cells_Peripheral_UW
NH_A_Astrocytes	Fetal_Adrenal_Gland
Rectal_Mucosa.Donor_31	Psoas_Muscle
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Fetal_Lung
Brain_Anterior_Caudate	Brain_Anterior_Caudate
Breast_vHMEC	Pancreas
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Fetal_Intestine_Small
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	CD3_Primary_Cells_Cord_BI
H9_Cell_Line	A549_EtOH_0.02pct_Lung_Carcinoma
Dnd41_TCell_Leukemia	CD34_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	Fetal_Brain_Female
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Stomach_Smooth_Muscle	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	NH_A_Astrocytes
CD34_Primary_Cells	Fetal_Muscle_Leg
Brain_Substantia_Nigra	Brain_Mid_Frontal_Lobe
Fetal_Stomach	NHEK_Epidermal_Keratinocytes
Brain_Germinal_Matrix	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Fetal_Brain_Female	Brain_Germinal_Matrix
Fetal_Intestine_Small	GM12878_Lymphoblastoid
ES_I3_Cell_Line	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Rectal_Mucosa.Donor_29	CD19_Primary_Cells_Cord_BI
