(New) Cell Type	(Old) Cell Type
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Psoas_Muscle	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	NHLF_Lung_Fibroblasts
Esophagus	Neurosphere_Cultured_Cells_Cortex_Derived
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Lung
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Fetal_Adrenal_Gland
Spleen	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Skeletal_Muscle_Male	Psoas_Muscle
Right_Atrium	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Fetal_Muscle_Trunk	Fetal_Muscle_Trunk
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Muscle_Satellite_Cultured_Cells
Lung	IMR90_Cell_Line
Colonic_Mucosa	Sigmoid_Colon
Brain_Hippocampus_Middle	Placenta_Amnion
Brain_Inferior_Temporal_Lobe	Osteoblasts
Sigmoid_Colon	Colon_Smooth_Muscle
Brain_Anterior_Caudate	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Fetal_Placenta	Brain_Mid_Frontal_Lobe
Fetal_Stomach	HMEC_Mammary_Epithelial
Right_Ventricle	NH_A_Astrocytes
Fetal_Brain_Female	Fetal_Stomach
CD8_Memory_Primary_Cells	Right_Ventricle
Thymus	Brain_Germinal_Matrix
Rectal_Smooth_Muscle	NHDF_Ad_Adult_Dermal_Fibroblasts
Duodenum_Mucosa	Stomach_Mucosa
Fetal_Thymus	Fetal_Placenta
4star	Brain_Angular_Gyrus
Brain_Cingulate_Gyrus	Rectal_Smooth_Muscle
HMEC_Mammary_Epithelial	4star
Fetal_Heart	Fetal_Brain_Female
iPS_DF_19.11_Cell_Line	Fetal_Muscle_Leg
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Colonic_Mucosa
Fetal_Intestine_Small	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Brain_Mid_Frontal_Lobe	Esophagus
iPS_20b_Cell_Line	Breast_Myoepithelial_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Fetal_Intestine_Large
Duodenum_Smooth_Muscle	Pancreas
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Gastric
Stomach_Mucosa	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
