(New) Cell Type	(Old) Cell Type
Skeletal_Muscle_Male	Skeletal_Muscle_Male
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Skeletal_Muscle_Female
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Right_Ventricle
Psoas_Muscle	Lung
Right_Ventricle	Left_Ventricle
Lung	Brain_Angular_Gyrus
Spleen	Fetal_Muscle_Trunk
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Pancreas
Colonic_Mucosa	Brain_Mid_Frontal_Lobe
Fetal_Heart	Sigmoid_Colon
Placenta_Amnion	Rectal_Smooth_Muscle
4star	Colon_Smooth_Muscle
Esophagus	Stomach_Mucosa
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Brain_Cingulate_Gyrus
Duodenum_Mucosa	Fetal_Adrenal_Gland
Fetal_Intestine_Small	Neurosphere_Cultured_Cells_Cortex_Derived
Fetal_Muscle_Trunk	Fetal_Muscle_Leg
Right_Atrium	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Brain_Germinal_Matrix	Adipose_Nuclei
H1_Derived_Mesenchymal_Stem_Cells	Fetal_Placenta
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Psoas_Muscle
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Brain_Inferior_Temporal_Lobe
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Colonic_Mucosa
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Brain_Substantia_Nigra
iPS_DF_19.11_Cell_Line	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Placenta_Amnion
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Brain_Anterior_Caudate
Fetal_Placenta	Gastric
iPS_15b_Cell_Line	Esophagus
CD3_Primary_Cells_Peripheral_UW	Brain_Hippocampus_Middle
Stomach_Smooth_Muscle	Pancreatic_Islets
Thymus	Fetal_Brain_Male
Fetal_Thymus	Fetal_Intestine_Large
Fetal_Stomach	Small_Intestine
Rectal_Mucosa.Donor_29	iPS_DF_6.9_Cell_Line
Fetal_Brain_Female	Fetal_Kidney
Rectal_Mucosa.Donor_31	Duodenum_Smooth_Muscle
Brain_Hippocampus_Middle	Aorta
Adult_Liver	Rectal_Mucosa.Donor_31
Osteoblasts	Ovary
Brain_Inferior_Temporal_Lobe	4star
Peripheral_Blood_Mononuclear_Primary_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD15_Primary_Cells	Fetal_Stomach
CD56_Primary_Cells	Brain_Germinal_Matrix
Brain_Anterior_Caudate	Fetal_Lung
Brain_Cingulate_Gyrus	Stomach_Smooth_Muscle
Rectal_Smooth_Muscle	Mobilized_CD34_Primary_Cells_Female
Stomach_Mucosa	Duodenum_Mucosa
Brain_Mid_Frontal_Lobe	H1_BMP4_Derived_Trophoblast_Cultured_Cells
HMEC_Mammary_Epithelial	iPS_15b_Cell_Line
NH_A_Astrocytes	Fetal_Brain_Female
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
iPS_20b_Cell_Line	H1_Cell_Line
CD8_Memory_Primary_Cells	Rectal_Mucosa.Donor_29
Fetal_Intestine_Large	CD14_Primary_Cells
Monocytes_CD14pp_RO01746	Spleen
HepG2_Hepatocellular_Carcinoma	Fetal_Heart
Skeletal_Muscle_Female	NHLF_Lung_Fibroblasts
Fetal_Adrenal_Gland	H9_Cell_Line
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Fetal_Muscle_Leg	CD8_Naive_Primary_Cells
CD34_Cultured_Cells	CD4_Memory_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD34_Primary_Cells
Sigmoid_Colon	Adult_Liver
NHLF_Lung_Fibroblasts	Thymus
HUES6_Cell_Line	CD8_Memory_Primary_Cells
Adipose_Nuclei	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Mobilized_CD34_Primary_Cells_Female	IMR90_Cell_Line
Duodenum_Smooth_Muscle	Breast_vHMEC
H1_Cell_Line	Fetal_Thymus
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
CD4_Naive_Primary_Cells	CD4pp_CD25__Th_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	Breast_Myoepithelial_Cells
