(New) Chromatin State	(Old) Chromatin State
Enhancers	Enhancers
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Genic_enhancers	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Active_TSS
Flanking_Active_TSS	Genic_enhancers
Active_TSS	Weak_transcription
Bivalent_Enhancer	Bivalent_Enhancer
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Repressed_PolyComb
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	Strong_transcription
Weak_transcription	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Quiescent_Low
Quiescent_Low	Heterochromatin
