(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Repressed_PolyComb
Active_TSS	Bivalent_Enhancer
Genic_enhancers	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Weak_Repressed_PolyComb
Enhancers	Active_TSS
Bivalent_Poised_TSS	Flanking_Active_TSS
Heterochromatin	Heterochromatin
Strong_transcription	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Enhancers
Bivalent_Enhancer	ZNF_genes_and_repeats
Flanking_Bivalent_TSS_Enh	Genic_enhancers
Weak_transcription	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
