(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Strong_transcription	Enhancers
Heterochromatin	Heterochromatin
Repressed_PolyComb	Bivalent_Enhancer
Quiescent_Low	Quiescent_Low
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Enhancers	Weak_transcription
Active_TSS	ZNF_genes_and_repeats
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	Active_TSS
Flanking_Bivalent_TSS_Enh	Strong_transcription
