(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Strong_transcription	Enhancers
Heterochromatin	Bivalent_Enhancer
Repressed_PolyComb	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Flanking_Active_TSS
Active_TSS	Heterochromatin
Genic_enhancers	Bivalent_Poised_TSS
Enhancers	Quiescent_Low
Transcr_at_gene_5_and_3	Weak_transcription
Flanking_Active_TSS	Active_TSS
Bivalent_Poised_TSS	Genic_enhancers
Quiescent_Low	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	ZNF_genes_and_repeats
Flanking_Bivalent_TSS_Enh	Strong_transcription
