(New) Chromatin State	(Old) Chromatin State
Strong_transcription	Weak_transcription
Repressed_PolyComb	Strong_transcription
Heterochromatin	Genic_enhancers
Weak_transcription	Transcr_at_gene_5_and_3
Weak_Repressed_PolyComb	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Enhancers
Active_TSS	Flanking_Active_TSS
Genic_enhancers	Quiescent_Low
Enhancers	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Repressed_PolyComb
Bivalent_Enhancer	Active_TSS
Flanking_Bivalent_TSS_Enh	Heterochromatin
Quiescent_Low	Weak_Repressed_PolyComb
