(New) Cell Type	(Old) Cell Type
iPS_DF_6.9_Cell_Line	iPS_DF_6.9_Cell_Line
Gastric	4star
Colonic_Mucosa	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Fetal_Brain_Male	iPS_DF_19.11_Cell_Line
H1_Derived_Neuronal_Progenitor_Cultured_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Esophagus	Neurosphere_Cultured_Cells_Cortex_Derived
CD15_Primary_Cells	Sigmoid_Colon
ES_WA7_Cell_Line	H1_BMP4_Derived_Trophoblast_Cultured_Cells
CD14_Primary_Cells	Lung
Fetal_Kidney	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Monocytes_CD14pp_RO01746	HUES6_Cell_Line
CD4pp_CD25__Th_Primary_Cells	Thymus
H9_Derived_Neuronal_Progenitor_Cultured_Cells	NHEK_Epidermal_Keratinocytes
Right_Ventricle	H1_Cell_Line
Placenta_Amnion	Peripheral_Blood_Mononuclear_Primary_Cells
Pancreas	Duodenum_Mucosa
CD56_Primary_Cells	Fetal_Brain_Female
CD8_Memory_Primary_Cells	Rectal_Mucosa.Donor_29
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Brain_Anterior_Caudate
Fetal_Muscle_Trunk	H9_Cell_Line
Lung	HUES48_Cell_Line
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Brain_Inferior_Temporal_Lobe
Dnd41_TCell_Leukemia	Osteoblasts
Rectal_Smooth_Muscle	iPS_20b_Cell_Line
Mobilized_CD34_Primary_Cells_Female	NHLF_Lung_Fibroblasts
Stomach_Mucosa	iPS_18_Cell_Line
HUES64_Cell_Line	Brain_Hippocampus_Middle
H9_Derived_Neuron_Cultured_Cells	HUES64_Cell_Line
Pancreatic_Islets	HepG2_Hepatocellular_Carcinoma
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD3_Primary_Cells_Peripheral_UW	Brain_Germinal_Matrix
