(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Repressed_PolyComb
Active_TSS	Bivalent_Enhancer
Genic_enhancers	Weak_Repressed_PolyComb
Strong_transcription	Bivalent_Poised_TSS
ZNF_genes_and_repeats	Flanking_Bivalent_TSS_Enh
Enhancers	Flanking_Active_TSS
Heterochromatin	Active_TSS
Transcr_at_gene_5_and_3	Enhancers
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
Flanking_Active_TSS	ZNF_genes_and_repeats
Weak_transcription	Heterochromatin
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
