(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Quiescent_Low
Strong_transcription	Heterochromatin
Weak_transcription	ZNF_genes_and_repeats
Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Bivalent_Poised_TSS
ZNF_genes_and_repeats	Repressed_PolyComb
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Enhancers	Transcr_at_gene_5_and_3
Active_TSS	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Weak_transcription
Flanking_Active_TSS	Enhancers
Bivalent_Poised_TSS	Strong_transcription
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Active_TSS
Quiescent_Low	Flanking_Active_TSS
