(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Repressed_PolyComb
Genic_enhancers	Bivalent_Enhancer
ZNF_genes_and_repeats	Weak_Repressed_PolyComb
Enhancers	Bivalent_Poised_TSS
Heterochromatin	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Active_TSS
Active_TSS	Flanking_Active_TSS
Strong_transcription	Enhancers
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Weak_transcription	ZNF_genes_and_repeats
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	Heterochromatin
Flanking_Bivalent_TSS_Enh	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
