(New) Chromatin State	(Old) Chromatin State
Active_TSS	Active_TSS
Genic_enhancers	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Bivalent_Poised_TSS
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Enhancers	Bivalent_Enhancer
Bivalent_Poised_TSS	Enhancers
Flanking_Active_TSS	Repressed_PolyComb
Bivalent_Enhancer	Weak_transcription
Flanking_Bivalent_TSS_Enh	Genic_enhancers
Strong_transcription	Weak_Repressed_PolyComb
Heterochromatin	ZNF_genes_and_repeats
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
