(New) Cell Type	(Old) Cell Type
Thymus	Thymus
Brain_Inferior_Temporal_Lobe	Peripheral_Blood_Mononuclear_Primary_Cells
CD15_Primary_Cells	Placenta_Amnion
Duodenum_Mucosa	Small_Intestine
Fetal_Thymus	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD56_Primary_Cells	Colonic_Mucosa
Brain_Cingulate_Gyrus	Stomach_Mucosa
HepG2_Hepatocellular_Carcinoma	CD56_Primary_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	Rectal_Mucosa.Donor_29
Left_Ventricle	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	CD15_Primary_Cells
Brain_Anterior_Caudate	Fetal_Thymus
Rectal_Mucosa.Donor_31	CD4_Memory_Primary_Cells
Brain_Hippocampus_Middle	Right_Ventricle
Fetal_Placenta	CD3_Primary_Cells_Peripheral_UW
Brain_Germinal_Matrix	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
H1_Cell_Line	CD8_Memory_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	CD8_Naive_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Muscle_Satellite_Cultured_Cells	Rectal_Smooth_Muscle
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	CD4_Naive_Primary_Cells
Stomach_Smooth_Muscle	CD4pp_CD25__Th_Primary_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	Osteoblasts
4star	Rectal_Mucosa.Donor_31
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Sigmoid_Colon
NHEK_Epidermal_Keratinocytes	NHLF_Lung_Fibroblasts
CD14_Primary_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Monocytes_CD14pp_RO01746	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
IMR90_Cell_Line	Brain_Mid_Frontal_Lobe
Rectal_Mucosa.Donor_29	Duodenum_Mucosa
Placenta_Amnion	Skeletal_Muscle_Female
Fetal_Stomach	Gastric
Rectal_Smooth_Muscle	Muscle_Satellite_Cultured_Cells
NHLF_Lung_Fibroblasts	NH_A_Astrocytes
CD4pp_CD25__Th_Primary_Cells	HeLa_S3_Cervical_Carcinoma
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Pancreas
HUES6_Cell_Line	Fetal_Muscle_Trunk
Ovary	Colon_Smooth_Muscle
Fetal_Muscle_Trunk	Skeletal_Muscle_Male
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Fetal_Placenta
Skeletal_Muscle_Male	Brain_Cingulate_Gyrus
GM12878_Lymphoblastoid	NHDF_Ad_Adult_Dermal_Fibroblasts
Brain_Angular_Gyrus	HUVEC_Umbilical_Vein_Endothelial_Cells
Adipose_Nuclei	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
CD19_Primary_Cells_Cord_BI	CD19_Primary_Cells_Peripheral_UW
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Brain_Angular_Gyrus
CD4_Naive_Primary_Cells	Esophagus
Fetal_Brain_Male	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Colon_Smooth_Muscle	Ovary
Mobilized_CD34_Primary_Cells_Female	Left_Ventricle
Brain_Substantia_Nigra	CD34_Cultured_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD14_Primary_Cells
Brain_Mid_Frontal_Lobe	Brain_Substantia_Nigra
Mobilized_CD34_Primary_Cells_Male	CD19_Primary_Cells_Cord_BI
Right_Ventricle	Dnd41_TCell_Leukemia
CD4_Memory_Primary_Cells	CD3_Primary_Cells_Cord_BI
Skeletal_Muscle_Female	HSMM_Skeletal_Muscle_Myoblasts
iPS_15b_Cell_Line	Monocytes_CD14pp_RO01746
Breast_Myoepithelial_Cells	HMEC_Mammary_Epithelial
Stomach_Mucosa	Spleen
Fetal_Intestine_Large	Fetal_Heart
H9_Derived_Neuron_Cultured_Cells	Brain_Inferior_Temporal_Lobe
Fetal_Adrenal_Gland	Psoas_Muscle
