(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Heterochromatin
Enhancers	Strong_transcription
Transcr_at_gene_5_and_3	Weak_transcription
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Flanking_Active_TSS	Active_TSS
Active_TSS	Bivalent_Poised_TSS
Heterochromatin	Genic_enhancers
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Bivalent_Enhancer
Strong_transcription	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Weak_transcription	Enhancers
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
