(New) Chromatin State	(Old) Chromatin State
Enhancers	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Heterochromatin
Genic_enhancers	Repressed_PolyComb
Transcr_at_gene_5_and_3	Weak_transcription
Repressed_PolyComb	Strong_transcription
Heterochromatin	Flanking_Bivalent_TSS_Enh
Active_TSS	Bivalent_Poised_TSS
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Strong_transcription	Bivalent_Enhancer
Bivalent_Enhancer	Genic_enhancers
Weak_transcription	Active_TSS
Bivalent_Poised_TSS	Flanking_Active_TSS
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Enhancers
Quiescent_Low	Quiescent_Low
