(New) Chromatin State	(Old) Chromatin State
Quiescent_Low	Heterochromatin
Weak_Repressed_PolyComb	Enhancers
Weak_transcription	Quiescent_Low
Strong_transcription	Weak_transcription
Heterochromatin	Strong_transcription
ZNF_genes_and_repeats	Weak_Repressed_PolyComb
Repressed_PolyComb	ZNF_genes_and_repeats
Enhancers	Repressed_PolyComb
Genic_enhancers	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Genic_enhancers
Active_TSS	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Active_TSS
Bivalent_Enhancer	Flanking_Active_TSS
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
