(New) Cell Type	(Old) Cell Type
Mobilized_CD34_Primary_Cells_Male	Mobilized_CD34_Primary_Cells_Male
iPS_15b_Cell_Line	Small_Intestine
Rectal_Mucosa.Donor_29	Mobilized_CD34_Primary_Cells_Female
Left_Ventricle	CD34_Primary_Cells
Sigmoid_Colon	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Sigmoid_Colon
Duodenum_Smooth_Muscle	Pancreatic_Islets
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Psoas_Muscle
H1_Derived_Mesenchymal_Stem_Cells	CD4_Memory_Primary_Cells
HSMM_Skeletal_Muscle_Myoblasts	CD34_Cultured_Cells
Right_Atrium	CD8_Naive_Primary_Cells
CD34_Cultured_Cells	Lung
Brain_Hippocampus_Middle	Peripheral_Blood_Mononuclear_Primary_Cells
Colon_Smooth_Muscle	Brain_Angular_Gyrus
Fetal_Brain_Female	Fetal_Brain_Male
CD8_Memory_Primary_Cells	CD4pp_CD25__Th_Primary_Cells
Mobilized_CD34_Primary_Cells_Female	Stomach_Mucosa
Psoas_Muscle	CD8_Memory_Primary_Cells
H9_Cell_Line	CD14_Primary_Cells
HeLa_S3_Cervical_Carcinoma	Fetal_Kidney
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Duodenum_Mucosa	H1_Derived_Neuronal_Progenitor_Cultured_Cells
CD3_Primary_Cells_Cord_BI	4star
Skeletal_Muscle_Female	iPS_DF_6.9_Cell_Line
Pancreas	Rectal_Smooth_Muscle
H1_Derived_Neuronal_Progenitor_Cultured_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Brain_Mid_Frontal_Lobe	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
HepG2_Hepatocellular_Carcinoma	Breast_vHMEC
Stomach_Smooth_Muscle	Colon_Smooth_Muscle
H1_Cell_Line	CD4_Naive_Primary_Cells
H9_Derived_Neuron_Cultured_Cells	CD3_Primary_Cells_Peripheral_UW
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Brain_Mid_Frontal_Lobe
Adipose_Nuclei	H1_Cell_Line
Rectal_Mucosa.Donor_31	Adipose_Nuclei
Brain_Anterior_Caudate	Rectal_Mucosa.Donor_31
