(New) Chromatin State	(Old) Chromatin State
Enhancers	Enhancers
Genic_enhancers	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Weak_transcription
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Active_TSS
Active_TSS	Genic_enhancers
Repressed_PolyComb	Bivalent_Enhancer
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Repressed_PolyComb
Heterochromatin	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Quiescent_Low
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
