(New) Cell Type	(Old) Cell Type
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Adipose_Nuclei	Muscle_Satellite_Cultured_Cells
HMEC_Mammary_Epithelial	Osteoblasts
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
HepG2_Hepatocellular_Carcinoma	HSMM_Skeletal_Muscle_Myoblasts
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	iPS_DF_19.11_Cell_Line
Fetal_Placenta	NH_A_Astrocytes
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
IMR90_Cell_Line	CD4pp_CD25pp_CD127__Treg_Primary_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Spleen
Skeletal_Muscle_Female	Brain_Mid_Frontal_Lobe
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Rectal_Mucosa.Donor_31
Fetal_Muscle_Trunk	NHLF_Lung_Fibroblasts
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Peripheral_Blood_Mononuclear_Primary_Cells
H1_Cell_Line	Fetal_Stomach
Neurosphere_Cultured_Cells_Cortex_Derived	Fetal_Thymus
Duodenum_Mucosa	Esophagus
Duodenum_Smooth_Muscle	Right_Ventricle
Osteoblasts	CD19_Primary_Cells_Peripheral_UW
CD3_Primary_Cells_Cord_BI	ES_WA7_Cell_Line
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Ovary
4star	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Fetal_Muscle_Leg	Sigmoid_Colon
Rectal_Mucosa.Donor_31	Pancreas
Fetal_Thymus	H1_Derived_Mesenchymal_Stem_Cells
GM12878_Lymphoblastoid	Brain_Angular_Gyrus
HUES6_Cell_Line	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Substantia_Nigra
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Duodenum_Mucosa
Fetal_Adrenal_Gland	Fetal_Brain_Male
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	CD34_Cultured_Cells
Skeletal_Muscle_Male	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Adult_Liver	Brain_Germinal_Matrix
Fetal_Intestine_Large	H1_Derived_Neuronal_Progenitor_Cultured_Cells
