(New) Cell Type	(Old) Cell Type
Brain_Cingulate_Gyrus	Brain_Cingulate_Gyrus
Brain_Substantia_Nigra	Brain_Mid_Frontal_Lobe
NH_A_Astrocytes	Placenta_Amnion
Stomach_Smooth_Muscle	Brain_Inferior_Temporal_Lobe
Brain_Hippocampus_Middle	Brain_Angular_Gyrus
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Right_Ventricle
Brain_Angular_Gyrus	Brain_Substantia_Nigra
Brain_Inferior_Temporal_Lobe	Brain_Anterior_Caudate
Brain_Anterior_Caudate	Stomach_Mucosa
Colon_Smooth_Muscle	Brain_Hippocampus_Middle
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Rectal_Smooth_Muscle
ES_I3_Cell_Line	Colon_Smooth_Muscle
HUVEC_Umbilical_Vein_Endothelial_Cells	Skeletal_Muscle_Female
HUES48_Cell_Line	Osteoblasts
iPS_18_Cell_Line	Small_Intestine
iPS_20b_Cell_Line	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Breast_vHMEC	CD4_Memory_Primary_Cells
Osteoblasts	Muscle_Satellite_Cultured_Cells
HUES64_Cell_Line	CD8_Memory_Primary_Cells
CD4_Naive_Primary_Cells	CD4_Naive_Primary_Cells
Rectal_Smooth_Muscle	Pancreas
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Skeletal_Muscle_Male
Skeletal_Muscle_Female	CD8_Naive_Primary_Cells
Fetal_Brain_Male	Rectal_Mucosa.Donor_29
Fetal_Heart	Colonic_Mucosa
Fetal_Lung	Gastric
Sigmoid_Colon	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD8_Memory_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
HeLa_S3_Cervical_Carcinoma	Psoas_Muscle
CD4_Memory_Primary_Cells	Left_Ventricle
Brain_Mid_Frontal_Lobe	Rectal_Mucosa.Donor_31
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
GM12878_Lymphoblastoid	Stomach_Smooth_Muscle
K562_Leukemia	NH_A_Astrocytes
Muscle_Satellite_Cultured_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Monocytes_CD14pp_RO01746	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	Pancreatic_Islets
HSMM_Skeletal_Muscle_Myoblasts	Fetal_Heart
CD4pp_CD25pp_CD127__Treg_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
Right_Ventricle	NHLF_Lung_Fibroblasts
Stomach_Mucosa	Duodenum_Smooth_Muscle
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Rectal_Mucosa.Donor_31	Sigmoid_Colon
CD19_Primary_Cells_Cord_BI	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
NHEK_Epidermal_Keratinocytes	Ovary
H9_Derived_Neuron_Cultured_Cells	CD4pp_CD25__Th_Primary_Cells
HUES6_Cell_Line	Aorta
NHLF_Lung_Fibroblasts	Duodenum_Mucosa
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Duodenum_Smooth_Muscle	Adipose_Nuclei
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	CD3_Primary_Cells_Peripheral_UW
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
CD34_Primary_Cells	HeLa_S3_Cervical_Carcinoma
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Right_Atrium
iPS_15b_Cell_Line	CD56_Primary_Cells
Brain_Germinal_Matrix	HSMM_Skeletal_Muscle_Myoblasts
Psoas_Muscle	Fetal_Muscle_Trunk
Pancreatic_Islets	Fetal_Brain_Male
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Kidney
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	iPS_DF_6.9_Cell_Line
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Adult_Liver
CD3_Primary_Cells_Cord_BI	Fetal_Lung
HMEC_Mammary_Epithelial	HepG2_Hepatocellular_Carcinoma
Mobilized_CD34_Primary_Cells_Male	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Adult_Liver	CD3_Primary_Cells_Cord_BI
Duodenum_Mucosa	ES_WA7_Cell_Line
Rectal_Mucosa.Donor_29	Fetal_Placenta
Adipose_Nuclei	CD15_Primary_Cells
Fetal_Kidney	HMEC_Mammary_Epithelial
Skeletal_Muscle_Male	Esophagus
Dnd41_TCell_Leukemia	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD19_Primary_Cells_Peripheral_UW
H1_Cell_Line	Thymus
