(New) Chromatin State	(Old) Chromatin State
Enhancers	Enhancers
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Genic_enhancers	Weak_transcription
ZNF_genes_and_repeats	Bivalent_Enhancer
Flanking_Active_TSS	Genic_enhancers
Repressed_PolyComb	Repressed_PolyComb
Active_TSS	Active_TSS
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Heterochromatin	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Strong_transcription	Quiescent_Low
Weak_transcription	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
