(New) Chromatin State	(Old) Chromatin State
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Flanking_Active_TSS	Repressed_PolyComb
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Bivalent_Poised_TSS
Enhancers	Weak_Repressed_PolyComb
Active_TSS	Active_TSS
ZNF_genes_and_repeats	Flanking_Active_TSS
Bivalent_Enhancer	ZNF_genes_and_repeats
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
Flanking_Bivalent_TSS_Enh	Heterochromatin
Heterochromatin	Enhancers
Strong_transcription	Genic_enhancers
Weak_transcription	Strong_transcription
Weak_Repressed_PolyComb	Weak_transcription
Quiescent_Low	Quiescent_Low
