(New) Cell Type	(Old) Cell Type
GM12878_Lymphoblastoid	GM12878_Lymphoblastoid
CD15_Primary_Cells	Monocytes_CD14pp_RO01746
Mobilized_CD34_Primary_Cells_Female	Rectal_Mucosa.Donor_29
Monocytes_CD14pp_RO01746	Rectal_Mucosa.Donor_31
HUVEC_Umbilical_Vein_Endothelial_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Fetal_Muscle_Leg	Duodenum_Mucosa
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Rectal_Smooth_Muscle
Breast_Myoepithelial_Cells	Skeletal_Muscle_Female
Adult_Liver	CD4_Naive_Primary_Cells
CD34_Primary_Cells	Breast_vHMEC
Duodenum_Mucosa	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Adipose_Nuclei	Muscle_Satellite_Cultured_Cells
NHEK_Epidermal_Keratinocytes	CD4pp_CD25__Th_Primary_Cells
ES_I3_Cell_Line	Colonic_Mucosa
Dnd41_TCell_Leukemia	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Mobilized_CD34_Primary_Cells_Male	CD19_Primary_Cells_Cord_BI
Fetal_Placenta	Stomach_Mucosa
HUES6_Cell_Line	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Fetal_Intestine_Small	CD8_Naive_Primary_Cells
CD14_Primary_Cells	Brain_Mid_Frontal_Lobe
Fetal_Adrenal_Gland	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	CD34_Cultured_Cells
CD4_Memory_Primary_Cells	Colon_Smooth_Muscle
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Skeletal_Muscle_Male
NHDF_Ad_Adult_Dermal_Fibroblasts	CD8_Memory_Primary_Cells
iPS_20b_Cell_Line	Adult_Liver
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Osteoblasts
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Duodenum_Smooth_Muscle
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Neurosphere_Cultured_Cells_Cortex_Derived	CD56_Primary_Cells
Fetal_Brain_Female	Brain_Substantia_Nigra
CD19_Primary_Cells_Peripheral_UW	Brain_Hippocampus_Middle
Brain_Germinal_Matrix	Placenta_Amnion
CD8_Naive_Primary_Cells	Brain_Cingulate_Gyrus
Muscle_Satellite_Cultured_Cells	Right_Ventricle
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD3_Primary_Cells_Cord_BI
CD34_Cultured_Cells	CD19_Primary_Cells_Peripheral_UW
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
iPS_15b_Cell_Line	Small_Intestine
Colon_Smooth_Muscle	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
HMEC_Mammary_Epithelial	Adipose_Nuclei
HUES64_Cell_Line	CD4_Memory_Primary_Cells
H1_Cell_Line	Brain_Angular_Gyrus
Fetal_Lung	Brain_Inferior_Temporal_Lobe
A549_EtOH_0.02pct_Lung_Carcinoma	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Anterior_Caudate	Left_Ventricle
CD19_Primary_Cells_Cord_BI	Sigmoid_Colon
CD4_Naive_Primary_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
CD56_Primary_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Brain_Anterior_Caudate
Osteoblasts	CD3_Primary_Cells_Peripheral_UW
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD15_Primary_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Gastric
IMR90_Cell_Line	HepG2_Hepatocellular_Carcinoma
Brain_Substantia_Nigra	Peripheral_Blood_Mononuclear_Primary_Cells
Brain_Hippocampus_Middle	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Muscle_Trunk	Psoas_Muscle
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Dnd41_TCell_Leukemia
Fetal_Intestine_Large	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	NH_A_Astrocytes
Brain_Inferior_Temporal_Lobe	CD34_Primary_Cells
H1_Derived_Mesenchymal_Stem_Cells	Ovary
CD8_Memory_Primary_Cells	Stomach_Smooth_Muscle
NH_A_Astrocytes	Fetal_Lung
NHLF_Lung_Fibroblasts	Neurosphere_Cultured_Cells_Cortex_Derived
Brain_Cingulate_Gyrus	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
K562_Leukemia	Fetal_Muscle_Trunk
HeLa_S3_Cervical_Carcinoma	Pancreatic_Islets
Duodenum_Smooth_Muscle	Pancreas
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
HSMM_Skeletal_Muscle_Myoblasts	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD3_Primary_Cells_Cord_BI	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Skeletal_Muscle_Male	Mobilized_CD34_Primary_Cells_Female
HUES48_Cell_Line	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Placenta_Amnion	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
CD4pp_CD25pp_CD127__Treg_Primary_Cells	HSMM_Skeletal_Muscle_Myoblasts
Left_Ventricle	Thymus
Stomach_Smooth_Muscle	Fetal_Heart
CD4pp_CD25__Th_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
HepG2_Hepatocellular_Carcinoma	Brain_Germinal_Matrix
Breast_vHMEC	A549_EtOH_0.02pct_Lung_Carcinoma
iPS_18_Cell_Line	Spleen
Brain_Angular_Gyrus	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Rectal_Smooth_Muscle	Right_Atrium
H9_Derived_Neuron_Cultured_Cells	Fetal_Kidney
Sigmoid_Colon	HeLa_S3_Cervical_Carcinoma
Ovary	Esophagus
Pancreatic_Islets	4star
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	K562_Leukemia
Skeletal_Muscle_Female	Fetal_Muscle_Leg
Brain_Mid_Frontal_Lobe	H1_Derived_Neuronal_Progenitor_Cultured_Cells
H9_Cell_Line	HMEC_Mammary_Epithelial
Fetal_Stomach	iPS_15b_Cell_Line
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	H1_Derived_Mesenchymal_Stem_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Fetal_Placenta
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Fetal_Brain_Male
Fetal_Thymus	NHLF_Lung_Fibroblasts
Fetal_Heart	H1_Cell_Line
Peripheral_Blood_Mononuclear_Primary_Cells	Breast_Myoepithelial_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Fetal_Adrenal_Gland
CD3_Primary_Cells_Peripheral_UW	iPS_DF_6.9_Cell_Line
Fetal_Kidney	IMR90_Cell_Line
4star	NHEK_Epidermal_Keratinocytes
Spleen	Aorta
Thymus	Mobilized_CD34_Primary_Cells_Male
iPS_DF_19.11_Cell_Line	Fetal_Brain_Female
Aorta	Fetal_Thymus
Colonic_Mucosa	iPS_20b_Cell_Line
