(New) Chromatin State	(Old) Chromatin State
Bivalent_Enhancer	Genic_enhancers
Genic_enhancers	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Weak_transcription
Transcr_at_gene_5_and_3	Strong_transcription
Bivalent_Poised_TSS	Enhancers
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Enhancers	Bivalent_Enhancer
Active_TSS	Active_TSS
Repressed_PolyComb	Repressed_PolyComb
Heterochromatin	Flanking_Bivalent_TSS_Enh
Strong_transcription	Bivalent_Poised_TSS
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
