(New) Cell Type	(Old) Cell Type
Fetal_Heart	Fetal_Heart
Breast_vHMEC	Fetal_Brain_Male
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Psoas_Muscle
HUES48_Cell_Line	Small_Intestine
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Left_Ventricle
NH_A_Astrocytes	Rectal_Smooth_Muscle
iPS_18_Cell_Line	Pancreatic_Islets
HeLa_S3_Cervical_Carcinoma	Right_Ventricle
ES_I3_Cell_Line	HUVEC_Umbilical_Vein_Endothelial_Cells
iPS_20b_Cell_Line	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
K562_Leukemia	Skeletal_Muscle_Female
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Duodenum_Smooth_Muscle
Monocytes_CD14pp_RO01746	Fetal_Kidney
HUES64_Cell_Line	NH_A_Astrocytes
GM12878_Lymphoblastoid	Colon_Smooth_Muscle
Rectal_Smooth_Muscle	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Colon_Smooth_Muscle	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Adipose_Nuclei
Osteoblasts	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
iPS_15b_Cell_Line	HMEC_Mammary_Epithelial
NHLF_Lung_Fibroblasts	Duodenum_Mucosa
Brain_Substantia_Nigra	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
NHEK_Epidermal_Keratinocytes	Fetal_Brain_Female
Brain_Hippocampus_Middle	Skeletal_Muscle_Male
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	iPS_18_Cell_Line
Fetal_Brain_Male	Rectal_Mucosa.Donor_29
HUES6_Cell_Line	Stomach_Smooth_Muscle
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Angular_Gyrus
Brain_Angular_Gyrus	Breast_Myoepithelial_Cells
Muscle_Satellite_Cultured_Cells	Brain_Inferior_Temporal_Lobe
Brain_Cingulate_Gyrus	Aorta
H9_Derived_Neuron_Cultured_Cells	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Lung	NHLF_Lung_Fibroblasts
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Osteoblasts
HSMM_Skeletal_Muscle_Myoblasts	Muscle_Satellite_Cultured_Cells
Mobilized_CD34_Primary_Cells_Male	Brain_Anterior_Caudate
Brain_Germinal_Matrix	Fetal_Lung
Brain_Anterior_Caudate	Brain_Mid_Frontal_Lobe
NHDF_Ad_Adult_Dermal_Fibroblasts	Stomach_Mucosa
Stomach_Smooth_Muscle	Brain_Substantia_Nigra
