(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Heterochromatin
ZNF_genes_and_repeats	Quiescent_Low
Strong_transcription	ZNF_genes_and_repeats
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Weak_transcription	Weak_Repressed_PolyComb
Genic_enhancers	Bivalent_Poised_TSS
Enhancers	Repressed_PolyComb
Active_TSS	Transcr_at_gene_5_and_3
Weak_Repressed_PolyComb	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Genic_enhancers
Flanking_Active_TSS	Active_TSS
Bivalent_Poised_TSS	Weak_transcription
Bivalent_Enhancer	Flanking_Active_TSS
Flanking_Bivalent_TSS_Enh	Enhancers
Quiescent_Low	Strong_transcription
