(New) Cell Type	(Old) Cell Type
CD8_Memory_Primary_Cells	CD8_Memory_Primary_Cells
Fetal_Adrenal_Gland	CD56_Primary_Cells
CD4_Naive_Primary_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
ES_I3_Cell_Line	CD19_Primary_Cells_Peripheral_UW
Stomach_Mucosa	CD3_Primary_Cells_Peripheral_UW
HUES64_Cell_Line	CD14_Primary_Cells
Pancreas	CD8_Naive_Primary_Cells
NHEK_Epidermal_Keratinocytes	CD4pp_CD25__Th_Primary_Cells
Fetal_Thymus	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
HeLa_S3_Cervical_Carcinoma	CD4_Memory_Primary_Cells
Fetal_Muscle_Leg	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Right_Ventricle	CD34_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD4_Naive_Primary_Cells
CD8_Naive_Primary_Cells	CD19_Primary_Cells_Cord_BI
Colon_Smooth_Muscle	Dnd41_TCell_Leukemia
Fetal_Lung	Neurosphere_Cultured_Cells_Cortex_Derived
Brain_Substantia_Nigra	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
4star	CD3_Primary_Cells_Cord_BI
Fetal_Stomach	CD15_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Esophagus	CD34_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	Mobilized_CD34_Primary_Cells_Female
H9_Cell_Line	HUVEC_Umbilical_Vein_Endothelial_Cells
Fetal_Placenta	Fetal_Thymus
Rectal_Smooth_Muscle	Rectal_Mucosa.Donor_31
HSMM_Skeletal_Muscle_Myoblasts	Adult_Liver
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Adipose_Nuclei
Fetal_Intestine_Small	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD4_Memory_Primary_Cells	Skeletal_Muscle_Female
Muscle_Satellite_Cultured_Cells	Duodenum_Mucosa
Breast_Myoepithelial_Cells	Monocytes_CD14pp_RO01746
iPS_DF_19.11_Cell_Line	Right_Atrium
