(New) Cell Type	(Old) Cell Type
iPS_DF_6.9_Cell_Line	iPS_DF_6.9_Cell_Line
Small_Intestine	iPS_DF_19.11_Cell_Line
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Fetal_Adrenal_Gland
H9_Cell_Line	CD56_Primary_Cells
Breast_vHMEC	CD19_Primary_Cells_Peripheral_UW
Sigmoid_Colon	Neurosphere_Cultured_Cells_Cortex_Derived
H1_Derived_Neuronal_Progenitor_Cultured_Cells	CD14_Primary_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Left_Ventricle	CD3_Primary_Cells_Peripheral_UW
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	CD34_Primary_Cells
H1_Cell_Line	H9_Derived_Neuron_Cultured_Cells
Placenta_Amnion	CD4pp_CD25__Th_Primary_Cells
Fetal_Intestine_Large	CD8_Naive_Primary_Cells
Lung	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Fetal_Intestine_Small	CD34_Cultured_Cells
ES_WA7_Cell_Line	CD19_Primary_Cells_Cord_BI
Colon_Smooth_Muscle	HUVEC_Umbilical_Vein_Endothelial_Cells
Fetal_Stomach	Right_Atrium
Aorta	CD4_Memory_Primary_Cells
Stomach_Mucosa	CD4pp_CD25pp_CD127__Treg_Primary_Cells
4star	HMEC_Mammary_Epithelial
Esophagus	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
iPS_15b_Cell_Line	Mobilized_CD34_Primary_Cells_Female
HUES64_Cell_Line	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Psoas_Muscle	Rectal_Mucosa.Donor_31
HUES48_Cell_Line	Adipose_Nuclei
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Gastric	CD15_Primary_Cells
Fetal_Adrenal_Gland	Adult_Liver
ES_I3_Cell_Line	NH_A_Astrocytes
HSMM_Skeletal_Muscle_Myoblasts	CD3_Primary_Cells_Cord_BI
iPS_18_Cell_Line	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
CD4_Memory_Primary_Cells	Skeletal_Muscle_Female
Ovary	4star
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Right_Ventricle	Duodenum_Mucosa
NHEK_Epidermal_Keratinocytes	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Breast_Myoepithelial_Cells	Dnd41_TCell_Leukemia
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Fetal_Placenta
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Skeletal_Muscle_Male
Fetal_Thymus	Osteoblasts
Fetal_Kidney	Fetal_Muscle_Leg
Pancreas	Monocytes_CD14pp_RO01746
Fetal_Placenta	Stomach_Smooth_Muscle
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Mobilized_CD34_Primary_Cells_Male
CD3_Primary_Cells_Peripheral_UW	CD4_Naive_Primary_Cells
iPS_DF_19.11_Cell_Line	Fetal_Thymus
