(New) Chromatin State	(Old) Chromatin State
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Active_TSS
ZNF_genes_and_repeats	Flanking_Active_TSS
Genic_enhancers	Genic_enhancers
Bivalent_Enhancer	Enhancers
Enhancers	Flanking_Bivalent_TSS_Enh
Flanking_Bivalent_TSS_Enh	Bivalent_Enhancer
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Active_TSS	Strong_transcription
Repressed_PolyComb	Repressed_PolyComb
Heterochromatin	Weak_transcription
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
