(New) Cell Type	(Old) Cell Type
Brain_Cingulate_Gyrus	IMR90_Cell_Line
Brain_Substantia_Nigra	Mobilized_CD34_Primary_Cells_Male
Skeletal_Muscle_Female	HUES6_Cell_Line
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Breast_Myoepithelial_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Adult_Liver
Duodenum_Smooth_Muscle	Adipose_Nuclei
Skeletal_Muscle_Male	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Brain_Inferior_Temporal_Lobe	Fetal_Muscle_Leg
CD3_Primary_Cells_Cord_BI	HUES64_Cell_Line
Brain_Germinal_Matrix	Brain_Cingulate_Gyrus
Fetal_Thymus	CD15_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
CD19_Primary_Cells_Cord_BI	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD15_Primary_Cells	iPS_20b_Cell_Line
H9_Cell_Line	Brain_Anterior_Caudate
Ovary	Fetal_Brain_Female
Spleen	Monocytes_CD14pp_RO01746
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Brain_Hippocampus_Middle
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Lung
Right_Atrium	CD19_Primary_Cells_Peripheral_UW
iPS_DF_19.11_Cell_Line	HUES48_Cell_Line
Fetal_Muscle_Trunk	Duodenum_Smooth_Muscle
CD4pp_CD25__Th_Primary_Cells	CD14_Primary_Cells
Fetal_Brain_Female	Duodenum_Mucosa
Psoas_Muscle	Aorta
NHLF_Lung_Fibroblasts	Brain_Inferior_Temporal_Lobe
K562_Leukemia	Fetal_Muscle_Trunk
Rectal_Mucosa.Donor_31	A549_EtOH_0.02pct_Lung_Carcinoma
Fetal_Brain_Male	iPS_18_Cell_Line
CD19_Primary_Cells_Peripheral_UW	HepG2_Hepatocellular_Carcinoma
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Stomach_Smooth_Muscle	Brain_Substantia_Nigra
NH_A_Astrocytes	4star
A549_EtOH_0.02pct_Lung_Carcinoma	Mobilized_CD34_Primary_Cells_Female
Sigmoid_Colon	CD34_Primary_Cells
Small_Intestine	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Esophagus	CD56_Primary_Cells
Dnd41_TCell_Leukemia	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Fetal_Heart	Brain_Angular_Gyrus
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	CD3_Primary_Cells_Cord_BI
HeLa_S3_Cervical_Carcinoma	Pancreatic_Islets
Pancreas	CD19_Primary_Cells_Cord_BI
