(New) Chromatin State	(Old) Chromatin State
Active_TSS	Flanking_Active_TSS
Repressed_PolyComb	Active_TSS
Strong_transcription	Bivalent_Poised_TSS
Heterochromatin	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Transcr_at_gene_5_and_3
Weak_transcription	Bivalent_Enhancer
ZNF_genes_and_repeats	Enhancers
Enhancers	Repressed_PolyComb
Transcr_at_gene_5_and_3	Weak_transcription
Bivalent_Poised_TSS	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Genic_enhancers
Flanking_Active_TSS	ZNF_genes_and_repeats
Bivalent_Enhancer	Heterochromatin
Flanking_Bivalent_TSS_Enh	Quiescent_Low
Quiescent_Low	Strong_transcription
