(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Transcr_at_gene_5_and_3
Repressed_PolyComb	Genic_enhancers
Active_TSS	Strong_transcription
Enhancers	Weak_transcription
ZNF_genes_and_repeats	Enhancers
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Heterochromatin	Active_TSS
Strong_transcription	Bivalent_Enhancer
Flanking_Active_TSS	Repressed_PolyComb
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	ZNF_genes_and_repeats
Weak_transcription	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Quiescent_Low
Quiescent_Low	Heterochromatin
