(New) Cell Type	(Old) Cell Type
Sigmoid_Colon	Sigmoid_Colon
Psoas_Muscle	Rectal_Mucosa.Donor_31
CD8_Memory_Primary_Cells	Rectal_Mucosa.Donor_29
Rectal_Mucosa.Donor_29	Colonic_Mucosa
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Duodenum_Mucosa
Brain_Mid_Frontal_Lobe	Small_Intestine
Duodenum_Smooth_Muscle	Stomach_Mucosa
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Duodenum_Smooth_Muscle
iPS_15b_Cell_Line	Fetal_Intestine_Small
Mobilized_CD34_Primary_Cells_Male	Fetal_Intestine_Large
Left_Ventricle	Rectal_Smooth_Muscle
HSMM_Skeletal_Muscle_Myoblasts	Fetal_Stomach
CD3_Primary_Cells_Cord_BI	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Stomach_Smooth_Muscle	Psoas_Muscle
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Thymus
H9_Cell_Line	Esophagus
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Left_Ventricle
HeLa_S3_Cervical_Carcinoma	Colon_Smooth_Muscle
Right_Atrium	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	NHLF_Lung_Fibroblasts
H1_Derived_Mesenchymal_Stem_Cells	Right_Atrium
Small_Intestine	IMR90_Cell_Line
Mobilized_CD34_Primary_Cells_Female	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Fetal_Brain_Female	CD8_Memory_Primary_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Breast_vHMEC
Adult_Liver	Peripheral_Blood_Mononuclear_Primary_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Brain_Mid_Frontal_Lobe
H9_Derived_Neuronal_Progenitor_Cultured_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
HepG2_Hepatocellular_Carcinoma	Fetal_Thymus
Colon_Smooth_Muscle	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
ES_WA7_Cell_Line	Fetal_Muscle_Leg
CD34_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
H1_Cell_Line	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
