(New) Chromatin State	(Old) Chromatin State
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Bivalent_Poised_TSS
Active_TSS	Repressed_PolyComb
Repressed_PolyComb	Active_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
ZNF_genes_and_repeats	Enhancers
Flanking_Active_TSS	Weak_Repressed_PolyComb
Genic_enhancers	Transcr_at_gene_5_and_3
Enhancers	ZNF_genes_and_repeats
Heterochromatin	Genic_enhancers
Strong_transcription	Weak_transcription
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
