(New) Cell Type	(Old) Cell Type
CD4pp_CD25pp_CD127__Treg_Primary_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Rectal_Smooth_Muscle	CD4_Memory_Primary_Cells
Brain_Substantia_Nigra	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Brain_Hippocampus_Middle	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Brain_Germinal_Matrix	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
NH_A_Astrocytes	CD4pp_CD25__Th_Primary_Cells
Brain_Cingulate_Gyrus	CD4_Naive_Primary_Cells
iPS_20b_Cell_Line	CD8_Memory_Primary_Cells
iPS_18_Cell_Line	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
HUES48_Cell_Line	CD3_Primary_Cells_Cord_BI
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	CD3_Primary_Cells_Peripheral_UW
Rectal_Mucosa.Donor_31	CD8_Naive_Primary_Cells
HeLa_S3_Cervical_Carcinoma	Dnd41_TCell_Leukemia
Brain_Angular_Gyrus	Thymus
HUES6_Cell_Line	GM12878_Lymphoblastoid
GM12878_Lymphoblastoid	Peripheral_Blood_Mononuclear_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD56_Primary_Cells
ES_I3_Cell_Line	CD19_Primary_Cells_Cord_BI
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD34_Cultured_Cells
HSMM_Skeletal_Muscle_Myoblasts	Mobilized_CD34_Primary_Cells_Male
H9_Derived_Neuron_Cultured_Cells	Fetal_Thymus
A549_EtOH_0.02pct_Lung_Carcinoma	Mobilized_CD34_Primary_Cells_Female
Monocytes_CD14pp_RO01746	CD19_Primary_Cells_Peripheral_UW
Brain_Anterior_Caudate	Duodenum_Mucosa
K562_Leukemia	CD34_Primary_Cells
Colon_Smooth_Muscle	Rectal_Mucosa.Donor_29
NHEK_Epidermal_Keratinocytes	Monocytes_CD14pp_RO01746
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	K562_Leukemia
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Duodenum_Smooth_Muscle
CD34_Primary_Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Osteoblasts	CD15_Primary_Cells
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	CD14_Primary_Cells
NHLF_Lung_Fibroblasts	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Fetal_Lung	Fetal_Intestine_Small
Fetal_Heart	HeLa_S3_Cervical_Carcinoma
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	HUES64_Cell_Line
Fetal_Brain_Male	Sigmoid_Colon
Duodenum_Mucosa	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Brain_Inferior_Temporal_Lobe	Rectal_Smooth_Muscle
Duodenum_Smooth_Muscle	H9_Derived_Neuron_Cultured_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
HUES64_Cell_Line	Fetal_Intestine_Large
CD8_Memory_Primary_Cells	NHLF_Lung_Fibroblasts
Skeletal_Muscle_Male	Small_Intestine
Adipose_Nuclei	NHEK_Epidermal_Keratinocytes
Right_Ventricle	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Breast_vHMEC	Fetal_Stomach
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Colonic_Mucosa
CD4_Naive_Primary_Cells	Breast_Myoepithelial_Cells
CD19_Primary_Cells_Cord_BI	Fetal_Kidney
HMEC_Mammary_Epithelial	HUES48_Cell_Line
Mobilized_CD34_Primary_Cells_Male	HepG2_Hepatocellular_Carcinoma
Sigmoid_Colon	Pancreatic_Islets
Stomach_Smooth_Muscle	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
iPS_15b_Cell_Line	Fetal_Adrenal_Gland
Muscle_Satellite_Cultured_Cells	Rectal_Mucosa.Donor_31
Skeletal_Muscle_Female	HUES6_Cell_Line
Thymus	iPS_20b_Cell_Line
NHDF_Ad_Adult_Dermal_Fibroblasts	Brain_Mid_Frontal_Lobe
H1_Cell_Line	Colon_Smooth_Muscle
IMR90_Cell_Line	Fetal_Brain_Female
Brain_Mid_Frontal_Lobe	iPS_18_Cell_Line
Stomach_Mucosa	Breast_vHMEC
