(New) Cell Type	(Old) Cell Type
Mobilized_CD34_Primary_Cells_Male	Mobilized_CD34_Primary_Cells_Male
CD19_Primary_Cells_Cord_BI	CD34_Primary_Cells
CD3_Primary_Cells_Cord_BI	Mobilized_CD34_Primary_Cells_Female
CD34_Primary_Cells	CD19_Primary_Cells_Cord_BI
Monocytes_CD14pp_RO01746	CD4pp_CD25__Th_Primary_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Dnd41_TCell_Leukemia
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	CD14_Primary_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD19_Primary_Cells_Peripheral_UW
CD4pp_CD25pp_CD127__Treg_Primary_Cells	CD15_Primary_Cells
Brain_Anterior_Caudate	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Muscle_Leg	CD56_Primary_Cells
ES_WA7_Cell_Line	CD34_Cultured_Cells
Brain_Inferior_Temporal_Lobe	Small_Intestine
Brain_Hippocampus_Middle	CD8_Naive_Primary_Cells
Fetal_Adrenal_Gland	Fetal_Thymus
Dnd41_TCell_Leukemia	HUVEC_Umbilical_Vein_Endothelial_Cells
Breast_Myoepithelial_Cells	Fetal_Adrenal_Gland
Spleen	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Rectal_Mucosa.Donor_31	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Colonic_Mucosa	Monocytes_CD14pp_RO01746
Adipose_Nuclei	CD4_Memory_Primary_Cells
Fetal_Placenta	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Brain_Mid_Frontal_Lobe	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Brain_Angular_Gyrus	Stomach_Mucosa
iPS_DF_19.11_Cell_Line	CD3_Primary_Cells_Peripheral_UW
CD3_Primary_Cells_Peripheral_UW	Placenta_Amnion
CD56_Primary_Cells	Sigmoid_Colon
Fetal_Muscle_Trunk	Neurosphere_Cultured_Cells_Cortex_Derived
Osteoblasts	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Fetal_Stomach	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Stomach_Mucosa	CD4_Naive_Primary_Cells
Lung	CD8_Memory_Primary_Cells
Fetal_Thymus	Fetal_Muscle_Leg
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Adipose_Nuclei
Brain_Cingulate_Gyrus	Fetal_Stomach
NHLF_Lung_Fibroblasts	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Esophagus	Fetal_Placenta
Rectal_Smooth_Muscle	Breast_vHMEC
Duodenum_Mucosa	CD3_Primary_Cells_Cord_BI
H1_Derived_Mesenchymal_Stem_Cells	Fetal_Lung
Fetal_Brain_Female	Fetal_Intestine_Small
Brain_Germinal_Matrix	Fetal_Intestine_Large
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Skeletal_Muscle_Female	NHEK_Epidermal_Keratinocytes
Adult_Liver	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Mobilized_CD34_Primary_Cells_Female	Thymus
Neurosphere_Cultured_Cells_Cortex_Derived	HMEC_Mammary_Epithelial
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Lung
NH_A_Astrocytes	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Fetal_Muscle_Trunk
Right_Ventricle	H1_Derived_Mesenchymal_Stem_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
CD34_Cultured_Cells	IMR90_Cell_Line
Rectal_Mucosa.Donor_29	Spleen
Skeletal_Muscle_Male	H9_Derived_Neuron_Cultured_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	Muscle_Satellite_Cultured_Cells
CD4pp_CD25__Th_Primary_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Adult_Liver
CD19_Primary_Cells_Peripheral_UW	iPS_DF_19.11_Cell_Line
4star	Pancreas
Fetal_Intestine_Small	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Fetal_Brain_Male	Fetal_Brain_Male
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Skeletal_Muscle_Female
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Skeletal_Muscle_Male
Duodenum_Smooth_Muscle	iPS_DF_6.9_Cell_Line
Stomach_Smooth_Muscle	Rectal_Mucosa.Donor_31
Thymus	Right_Atrium
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Esophagus
Pancreas	NH_A_Astrocytes
Fetal_Intestine_Large	Colonic_Mucosa
Psoas_Muscle	Left_Ventricle
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Osteoblasts
CD14_Primary_Cells	H1_Cell_Line
H9_Derived_Neuron_Cultured_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
A549_EtOH_0.02pct_Lung_Carcinoma	4star
Brain_Substantia_Nigra	Brain_Germinal_Matrix
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Fetal_Heart
Colon_Smooth_Muscle	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Right_Atrium	Colon_Smooth_Muscle
Placenta_Amnion	Duodenum_Smooth_Muscle
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Gastric
CD8_Naive_Primary_Cells	Fetal_Kidney
CD15_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
Left_Ventricle	iPS_18_Cell_Line
H1_Cell_Line	Duodenum_Mucosa
IMR90_Cell_Line	NHLF_Lung_Fibroblasts
iPS_DF_6.9_Cell_Line	HSMM_Skeletal_Muscle_Myoblasts
HepG2_Hepatocellular_Carcinoma	GM12878_Lymphoblastoid
NHDF_Ad_Adult_Dermal_Fibroblasts	Breast_Myoepithelial_Cells
Gastric	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Aorta	HepG2_Hepatocellular_Carcinoma
NHEK_Epidermal_Keratinocytes	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Psoas_Muscle
Sigmoid_Colon	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Small_Intestine	HUES48_Cell_Line
H1_Derived_Neuronal_Progenitor_Cultured_Cells	K562_Leukemia
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Aorta
Fetal_Lung	Fetal_Brain_Female
CD4_Memory_Primary_Cells	Stomach_Smooth_Muscle
HSMM_Skeletal_Muscle_Myoblasts	HUES64_Cell_Line
CD8_Memory_Primary_Cells	ES_WA7_Cell_Line
Ovary	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
HMEC_Mammary_Epithelial	Brain_Hippocampus_Middle
CD4_Naive_Primary_Cells	Rectal_Mucosa.Donor_29
Pancreatic_Islets	HUES6_Cell_Line
Muscle_Satellite_Cultured_Cells	Right_Ventricle
HUVEC_Umbilical_Vein_Endothelial_Cells	Brain_Cingulate_Gyrus
Fetal_Heart	Brain_Substantia_Nigra
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	iPS_15b_Cell_Line
HUES6_Cell_Line	Ovary
Fetal_Kidney	iPS_20b_Cell_Line
