(New) Chromatin State	(Old) Chromatin State
Active_TSS	Active_TSS
Repressed_PolyComb	Flanking_Active_TSS
Genic_enhancers	Bivalent_Poised_TSS
Strong_transcription	Transcr_at_gene_5_and_3
Heterochromatin	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Enhancers
ZNF_genes_and_repeats	Repressed_PolyComb
Enhancers	Genic_enhancers
Weak_transcription	ZNF_genes_and_repeats
Flanking_Active_TSS	Weak_transcription
Bivalent_Enhancer	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
