(New) Chromatin State	(Old) Chromatin State
Active_TSS	Flanking_Active_TSS
Genic_enhancers	Active_TSS
Repressed_PolyComb	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Enhancers	Bivalent_Enhancer
Bivalent_Poised_TSS	Repressed_PolyComb
Flanking_Active_TSS	Enhancers
Bivalent_Enhancer	ZNF_genes_and_repeats
Flanking_Bivalent_TSS_Enh	Heterochromatin
Strong_transcription	Genic_enhancers
Heterochromatin	Weak_transcription
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
