(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Transcr_at_gene_5_and_3	Weak_transcription
Enhancers	Heterochromatin
Genic_enhancers	Strong_transcription
Flanking_Active_TSS	Repressed_PolyComb
Repressed_PolyComb	Active_TSS
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Active_TSS	Transcr_at_gene_5_and_3
Heterochromatin	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Bivalent_Poised_TSS	Bivalent_Enhancer
Strong_transcription	Genic_enhancers
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Enhancers
Quiescent_Low	Quiescent_Low
