(New) Chromatin State	(Old) Chromatin State
Enhancers	Enhancers
Genic_enhancers	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Weak_Repressed_PolyComb
ZNF_genes_and_repeats	Weak_transcription
Flanking_Active_TSS	Bivalent_Enhancer
Active_TSS	Active_TSS
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Repressed_PolyComb
Heterochromatin	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Strong_transcription	Quiescent_Low
Weak_transcription	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
