(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Repressed_PolyComb
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	Bivalent_Enhancer
Active_TSS	Bivalent_Poised_TSS
Genic_enhancers	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Flanking_Active_TSS
Enhancers	Enhancers
Transcr_at_gene_5_and_3	Active_TSS
Weak_transcription	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Heterochromatin
Flanking_Active_TSS	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Genic_enhancers
Bivalent_Enhancer	Weak_transcription
Flanking_Bivalent_TSS_Enh	Quiescent_Low
Quiescent_Low	Strong_transcription
