(New) Chromatin State	(Old) Chromatin State
Weak_transcription	Strong_transcription
Strong_transcription	Weak_transcription
Heterochromatin	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Enhancers
Repressed_PolyComb	Genic_enhancers
ZNF_genes_and_repeats	Flanking_Active_TSS
Genic_enhancers	Transcr_at_gene_5_and_3
Enhancers	Active_TSS
Active_TSS	Quiescent_Low
Transcr_at_gene_5_and_3	Weak_Repressed_PolyComb
Flanking_Active_TSS	Heterochromatin
Bivalent_Poised_TSS	Repressed_PolyComb
Bivalent_Enhancer	Bivalent_Enhancer
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Quiescent_Low	Flanking_Bivalent_TSS_Enh
