(New) Cell Type	(Old) Cell Type
Osteoblasts	Osteoblasts
Skeletal_Muscle_Female	Stomach_Mucosa
Brain_Angular_Gyrus	Placenta_Amnion
Fetal_Brain_Male	Right_Ventricle
Right_Ventricle	HUVEC_Umbilical_Vein_Endothelial_Cells
Colon_Smooth_Muscle	Rectal_Smooth_Muscle
Brain_Mid_Frontal_Lobe	Muscle_Satellite_Cultured_Cells
Brain_Cingulate_Gyrus	CD4_Naive_Primary_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD8_Memory_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Brain_Mid_Frontal_Lobe
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Skeletal_Muscle_Female
K562_Leukemia	CD4_Memory_Primary_Cells
Small_Intestine	Colon_Smooth_Muscle
Fetal_Lung	NH_A_Astrocytes
Rectal_Mucosa.Donor_29	Brain_Angular_Gyrus
A549_EtOH_0.02pct_Lung_Carcinoma	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Mobilized_CD34_Primary_Cells_Male	Colonic_Mucosa
NHDF_Ad_Adult_Dermal_Fibroblasts	Skeletal_Muscle_Male
Rectal_Mucosa.Donor_31	Brain_Cingulate_Gyrus
CD19_Primary_Cells_Cord_BI	Fetal_Heart
Brain_Substantia_Nigra	Brain_Substantia_Nigra
CD8_Naive_Primary_Cells	Rectal_Mucosa.Donor_29
NHLF_Lung_Fibroblasts	Brain_Inferior_Temporal_Lobe
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Psoas_Muscle
Brain_Inferior_Temporal_Lobe	NHDF_Ad_Adult_Dermal_Fibroblasts
Dnd41_TCell_Leukemia	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Brain_Hippocampus_Middle
Fetal_Kidney	Brain_Anterior_Caudate
CD3_Primary_Cells_Peripheral_UW	CD8_Naive_Primary_Cells
HUES64_Cell_Line	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Skeletal_Muscle_Male	Small_Intestine
Left_Ventricle	Breast_vHMEC
Psoas_Muscle	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD4pp_CD25__Th_Primary_Cells	Rectal_Mucosa.Donor_31
HSMM_Skeletal_Muscle_Myoblasts	Gastric
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Left_Ventricle
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	NHLF_Lung_Fibroblasts
Stomach_Smooth_Muscle	HeLa_S3_Cervical_Carcinoma
Fetal_Heart	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Muscle_Satellite_Cultured_Cells	HSMM_Skeletal_Muscle_Myoblasts
HeLa_S3_Cervical_Carcinoma	iPS_DF_6.9_Cell_Line
CD4pp_CD25pp_CD127__Treg_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
iPS_15b_Cell_Line	Adipose_Nuclei
CD34_Primary_Cells	Stomach_Smooth_Muscle
CD19_Primary_Cells_Peripheral_UW	Right_Atrium
CD4_Memory_Primary_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Rectal_Smooth_Muscle	Pancreas
Sigmoid_Colon	Duodenum_Mucosa
NH_A_Astrocytes	Duodenum_Smooth_Muscle
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Sigmoid_Colon
Monocytes_CD14pp_RO01746	Pancreatic_Islets
Brain_Hippocampus_Middle	Fetal_Kidney
HUES48_Cell_Line	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
ES_WA7_Cell_Line	Fetal_Brain_Male
CD8_Memory_Primary_Cells	Adult_Liver
CD15_Primary_Cells	ES_WA7_Cell_Line
Peripheral_Blood_Mononuclear_Primary_Cells	Ovary
CD4_Naive_Primary_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
CD56_Primary_Cells	HMEC_Mammary_Epithelial
H9_Derived_Neuronal_Progenitor_Cultured_Cells	HepG2_Hepatocellular_Carcinoma
iPS_20b_Cell_Line	iPS_15b_Cell_Line
Mobilized_CD34_Primary_Cells_Female	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
ES_I3_Cell_Line	IMR90_Cell_Line
CD3_Primary_Cells_Cord_BI	Aorta
Right_Atrium	Fetal_Lung
CD34_Cultured_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
iPS_18_Cell_Line	CD4pp_CD25__Th_Primary_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
GM12878_Lymphoblastoid	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Duodenum_Smooth_Muscle	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	K562_Leukemia
H9_Derived_Neuron_Cultured_Cells	H1_Derived_Mesenchymal_Stem_Cells
HUES6_Cell_Line	Spleen
Ovary	Thymus
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Esophagus
CD14_Primary_Cells	NHEK_Epidermal_Keratinocytes
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Fetal_Placenta
Adult_Liver	Fetal_Muscle_Trunk
Stomach_Mucosa	A549_EtOH_0.02pct_Lung_Carcinoma
Breast_Myoepithelial_Cells	Monocytes_CD14pp_RO01746
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	CD3_Primary_Cells_Peripheral_UW
Fetal_Intestine_Large	CD56_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD3_Primary_Cells_Cord_BI
H1_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	4star
Fetal_Brain_Female	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Muscle_Leg	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Fetal_Muscle_Trunk	H9_Cell_Line
Fetal_Adrenal_Gland	iPS_18_Cell_Line
Pancreatic_Islets	Lung
Brain_Germinal_Matrix	Dnd41_TCell_Leukemia
HepG2_Hepatocellular_Carcinoma	H1_BMP4_Derived_Trophoblast_Cultured_Cells
NHEK_Epidermal_Keratinocytes	Breast_Myoepithelial_Cells
Fetal_Intestine_Small	CD19_Primary_Cells_Cord_BI
Colonic_Mucosa	H1_Cell_Line
Aorta	HUES48_Cell_Line
Brain_Anterior_Caudate	ES_I3_Cell_Line
Placenta_Amnion	CD19_Primary_Cells_Peripheral_UW
Pancreas	iPS_DF_19.11_Cell_Line
H9_Cell_Line	Brain_Germinal_Matrix
HUVEC_Umbilical_Vein_Endothelial_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
HMEC_Mammary_Epithelial	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Adipose_Nuclei	CD15_Primary_Cells
4star	iPS_20b_Cell_Line
iPS_DF_6.9_Cell_Line	Fetal_Adrenal_Gland
Fetal_Thymus	Neurosphere_Cultured_Cells_Cortex_Derived
Esophagus	H9_Derived_Neuron_Cultured_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	CD34_Cultured_Cells
Fetal_Stomach	CD34_Primary_Cells
Duodenum_Mucosa	Fetal_Brain_Female
H1_Derived_Mesenchymal_Stem_Cells	Fetal_Stomach
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Thymus
Thymus	Mobilized_CD34_Primary_Cells_Female
Breast_vHMEC	HUES64_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Fetal_Muscle_Leg
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	H9_Derived_Neuronal_Progenitor_Cultured_Cells
IMR90_Cell_Line	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Spleen	HUES6_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Mobilized_CD34_Primary_Cells_Male
Lung	Fetal_Intestine_Large
iPS_DF_19.11_Cell_Line	CD14_Primary_Cells
Fetal_Placenta	GM12878_Lymphoblastoid
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Gastric	Fetal_Intestine_Small
