(New) Cell Type	(Old) Cell Type
Placenta_Amnion	Placenta_Amnion
Mobilized_CD34_Primary_Cells_Female	Fetal_Adrenal_Gland
Ovary	Fetal_Muscle_Trunk
CD15_Primary_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
H1_BMP4_Derived_Trophoblast_Cultured_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Mobilized_CD34_Primary_Cells_Male	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Esophagus	Esophagus
Spleen	Fetal_Muscle_Leg
HMEC_Mammary_Epithelial	HUES6_Cell_Line
Psoas_Muscle	HMEC_Mammary_Epithelial
Lung	HUES64_Cell_Line
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Colonic_Mucosa
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
CD56_Primary_Cells	iPS_18_Cell_Line
Left_Ventricle	Mobilized_CD34_Primary_Cells_Female
CD19_Primary_Cells_Peripheral_UW	Colon_Smooth_Muscle
H1_Derived_Mesenchymal_Stem_Cells	Left_Ventricle
Right_Ventricle	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
CD4pp_CD25__Th_Primary_Cells	Duodenum_Smooth_Muscle
Peripheral_Blood_Mononuclear_Primary_Cells	ES_I3_Cell_Line
HUVEC_Umbilical_Vein_Endothelial_Cells	iPS_20b_Cell_Line
CD3_Primary_Cells_Peripheral_UW	H1_Derived_Neuronal_Progenitor_Cultured_Cells
CD4_Memory_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	HUES48_Cell_Line
Neurosphere_Cultured_Cells_Cortex_Derived	Psoas_Muscle
Colonic_Mucosa	Fetal_Stomach
Sigmoid_Colon	Ovary
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Mobilized_CD34_Primary_Cells_Male
IMR90_Cell_Line	NHEK_Epidermal_Keratinocytes
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	NHLF_Lung_Fibroblasts
CD8_Memory_Primary_Cells	Lung
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	NH_A_Astrocytes
iPS_DF_19.11_Cell_Line	Adipose_Nuclei
Muscle_Satellite_Cultured_Cells	Sigmoid_Colon
CD4_Naive_Primary_Cells	Spleen
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	H1_Cell_Line
Adipose_Nuclei	HSMM_Skeletal_Muscle_Myoblasts
CD34_Cultured_Cells	Breast_vHMEC
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Small_Intestine
CD14_Primary_Cells	CD34_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
