(New) Cell Type	(Old) Cell Type
HepG2_Hepatocellular_Carcinoma	HepG2_Hepatocellular_Carcinoma
HeLa_S3_Cervical_Carcinoma	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Adult_Liver	Fetal_Intestine_Large
HSMM_Skeletal_Muscle_Myoblasts	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
CD3_Primary_Cells_Cord_BI	Fetal_Intestine_Small
NHEK_Epidermal_Keratinocytes	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Rectal_Mucosa.Donor_29	HUES64_Cell_Line
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Stomach
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	HUES48_Cell_Line
ES_WA7_Cell_Line	Fetal_Adrenal_Gland
CD4pp_CD25pp_CD127__Treg_Primary_Cells	H1_Cell_Line
Fetal_Lung	Breast_vHMEC
Neurosphere_Cultured_Cells_Cortex_Derived	H9_Cell_Line
CD8_Memory_Primary_Cells	Fetal_Kidney
Aorta	ES_I3_Cell_Line
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Duodenum_Smooth_Muscle
Mobilized_CD34_Primary_Cells_Male	Duodenum_Mucosa
iPS_15b_Cell_Line	HUES6_Cell_Line
Mobilized_CD34_Primary_Cells_Female	iPS_15b_Cell_Line
Duodenum_Smooth_Muscle	Stomach_Mucosa
Skeletal_Muscle_Male	A549_EtOH_0.02pct_Lung_Carcinoma
H9_Cell_Line	Rectal_Mucosa.Donor_29
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Adult_Liver
Sigmoid_Colon	Fetal_Muscle_Leg
Stomach_Smooth_Muscle	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
HMEC_Mammary_Epithelial	H9_Derived_Neuron_Cultured_Cells
Rectal_Smooth_Muscle	Rectal_Mucosa.Donor_31
Duodenum_Mucosa	NHLF_Lung_Fibroblasts
Rectal_Mucosa.Donor_31	IMR90_Cell_Line
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Psoas_Muscle
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Brain_Anterior_Caudate	iPS_18_Cell_Line
Left_Ventricle	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
HUVEC_Umbilical_Vein_Endothelial_Cells	HSMM_Skeletal_Muscle_Myoblasts
Peripheral_Blood_Mononuclear_Primary_Cells	iPS_20b_Cell_Line
Skeletal_Muscle_Female	Colonic_Mucosa
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Rectal_Smooth_Muscle
Psoas_Muscle	Breast_Myoepithelial_Cells
Fetal_Brain_Female	Fetal_Thymus
H9_Derived_Neuron_Cultured_Cells	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
CD14_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
Brain_Hippocampus_Middle	HeLa_S3_Cervical_Carcinoma
Adipose_Nuclei	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
4star	Fetal_Muscle_Trunk
Osteoblasts	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Colonic_Mucosa	HMEC_Mammary_Epithelial
Gastric	iPS_DF_6.9_Cell_Line
Brain_Cingulate_Gyrus	Thymus
Ovary	Colon_Smooth_Muscle
Colon_Smooth_Muscle	Brain_Mid_Frontal_Lobe
K562_Leukemia	Fetal_Lung
Brain_Germinal_Matrix	Neurosphere_Cultured_Cells_Cortex_Derived
Muscle_Satellite_Cultured_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Brain_Angular_Gyrus	Pancreatic_Islets
Small_Intestine	Small_Intestine
Brain_Mid_Frontal_Lobe	Fetal_Placenta
GM12878_Lymphoblastoid	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD34_Cultured_Cells	CD34_Cultured_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Fetal_Muscle_Leg	Dnd41_TCell_Leukemia
Brain_Substantia_Nigra	Left_Ventricle
Brain_Inferior_Temporal_Lobe	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
H1_Derived_Mesenchymal_Stem_Cells	NHEK_Epidermal_Keratinocytes
Pancreas	K562_Leukemia
Right_Atrium	Brain_Angular_Gyrus
Fetal_Thymus	Brain_Cingulate_Gyrus
iPS_DF_6.9_Cell_Line	Sigmoid_Colon
CD3_Primary_Cells_Peripheral_UW	Fetal_Brain_Female
H1_Cell_Line	Brain_Germinal_Matrix
NH_A_Astrocytes	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Esophagus
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Brain_Hippocampus_Middle
ES_I3_Cell_Line	Right_Ventricle
Esophagus	Adipose_Nuclei
Fetal_Brain_Male	Brain_Inferior_Temporal_Lobe
Lung	4star
CD4_Naive_Primary_Cells	Brain_Anterior_Caudate
CD34_Primary_Cells	NH_A_Astrocytes
Fetal_Kidney	HUVEC_Umbilical_Vein_Endothelial_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Right_Atrium
Fetal_Muscle_Trunk	Osteoblasts
Fetal_Adrenal_Gland	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Thymus	Fetal_Brain_Male
CD19_Primary_Cells_Peripheral_UW	CD3_Primary_Cells_Peripheral_UW
CD4_Memory_Primary_Cells	Muscle_Satellite_Cultured_Cells
HUES6_Cell_Line	H1_Derived_Neuronal_Progenitor_Cultured_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Mobilized_CD34_Primary_Cells_Female
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	CD14_Primary_Cells
iPS_18_Cell_Line	CD4pp_CD25__Th_Primary_Cells
NHLF_Lung_Fibroblasts	CD4pp_CD25pp_CD127__Treg_Primary_Cells
