(New) Cell Type	(Old) Cell Type
Fetal_Intestine_Large	Fetal_Intestine_Large
CD3_Primary_Cells_Cord_BI	Fetal_Intestine_Small
CD8_Naive_Primary_Cells	Duodenum_Mucosa
CD34_Cultured_Cells	Rectal_Mucosa.Donor_29
CD4pp_CD25__Th_Primary_Cells	Rectal_Mucosa.Donor_31
CD4_Naive_Primary_Cells	Colonic_Mucosa
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	HepG2_Hepatocellular_Carcinoma
Fetal_Intestine_Small	Duodenum_Smooth_Muscle
CD19_Primary_Cells_Cord_BI	Stomach_Mucosa
Breast_Myoepithelial_Cells	Sigmoid_Colon
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Fetal_Kidney
CD4_Memory_Primary_Cells	Small_Intestine
Mobilized_CD34_Primary_Cells_Female	Rectal_Smooth_Muscle
HMEC_Mammary_Epithelial	A549_EtOH_0.02pct_Lung_Carcinoma
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	HeLa_S3_Cervical_Carcinoma
Adult_Liver	Adult_Liver
Fetal_Adrenal_Gland	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Breast_vHMEC	Stomach_Smooth_Muscle
HSMM_Skeletal_Muscle_Myoblasts	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
CD15_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
HepG2_Hepatocellular_Carcinoma	Colon_Smooth_Muscle
Muscle_Satellite_Cultured_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	NHLF_Lung_Fibroblasts
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Fetal_Stomach
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	NHEK_Epidermal_Keratinocytes
Dnd41_TCell_Leukemia	HUES6_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
HUES6_Cell_Line	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD19_Primary_Cells_Peripheral_UW	H9_Derived_Neuronal_Progenitor_Cultured_Cells
K562_Leukemia	HSMM_Skeletal_Muscle_Myoblasts
NHEK_Epidermal_Keratinocytes	Skeletal_Muscle_Male
Fetal_Muscle_Leg	HUES64_Cell_Line
NHDF_Ad_Adult_Dermal_Fibroblasts	IMR90_Cell_Line
CD8_Memory_Primary_Cells	Pancreatic_Islets
Fetal_Heart	ES_I3_Cell_Line
HUVEC_Umbilical_Vein_Endothelial_Cells	Breast_Myoepithelial_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	iPS_15b_Cell_Line
CD56_Primary_Cells	Adipose_Nuclei
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	K562_Leukemia
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Pancreas
CD14_Primary_Cells	Fetal_Adrenal_Gland
GM12878_Lymphoblastoid	Fetal_Lung
CD3_Primary_Cells_Peripheral_UW	NHDF_Ad_Adult_Dermal_Fibroblasts
H1_Cell_Line	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	Osteoblasts
Brain_Germinal_Matrix	Brain_Mid_Frontal_Lobe
Fetal_Muscle_Trunk	Fetal_Muscle_Leg
Stomach_Mucosa	Muscle_Satellite_Cultured_Cells
Fetal_Thymus	Skeletal_Muscle_Female
IMR90_Cell_Line	H1_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	H9_Derived_Neuron_Cultured_Cells
Osteoblasts	H9_Cell_Line
4star	HMEC_Mammary_Epithelial
Adipose_Nuclei	iPS_20b_Cell_Line
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Thymus
CD34_Primary_Cells	Brain_Anterior_Caudate
Fetal_Brain_Female	Fetal_Thymus
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Right_Atrium
Skeletal_Muscle_Female	iPS_18_Cell_Line
Mobilized_CD34_Primary_Cells_Male	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Fetal_Muscle_Trunk
Skeletal_Muscle_Male	Gastric
iPS_18_Cell_Line	CD34_Cultured_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Duodenum_Mucosa	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Monocytes_CD14pp_RO01746	HUES48_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Dnd41_TCell_Leukemia
Colon_Smooth_Muscle	Mobilized_CD34_Primary_Cells_Female
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Hippocampus_Middle
Fetal_Brain_Male	Fetal_Placenta
iPS_15b_Cell_Line	NH_A_Astrocytes
Fetal_Lung	Mobilized_CD34_Primary_Cells_Male
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Brain_Cingulate_Gyrus
iPS_DF_19.11_Cell_Line	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Brain_Hippocampus_Middle	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Fetal_Stomach	Brain_Inferior_Temporal_Lobe
HeLa_S3_Cervical_Carcinoma	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
NHLF_Lung_Fibroblasts	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Rectal_Mucosa.Donor_29	Brain_Angular_Gyrus
NH_A_Astrocytes	Brain_Germinal_Matrix
HUES48_Cell_Line	Fetal_Brain_Female
Rectal_Smooth_Muscle	Breast_vHMEC
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Monocytes_CD14pp_RO01746
Pancreatic_Islets	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Placenta	CD3_Primary_Cells_Peripheral_UW
Rectal_Mucosa.Donor_31	CD3_Primary_Cells_Cord_BI
ES_I3_Cell_Line	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
