(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Heterochromatin
Repressed_PolyComb	ZNF_genes_and_repeats
Strong_transcription	Quiescent_Low
Weak_transcription	Weak_Repressed_PolyComb
ZNF_genes_and_repeats	Repressed_PolyComb
Genic_enhancers	Bivalent_Poised_TSS
Enhancers	Flanking_Bivalent_TSS_Enh
Active_TSS	Bivalent_Enhancer
Weak_Repressed_PolyComb	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Active_TSS
Flanking_Active_TSS	Genic_enhancers
Bivalent_Poised_TSS	Weak_transcription
Bivalent_Enhancer	Enhancers
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Quiescent_Low	Strong_transcription
