(New) Chromatin State	(Old) Chromatin State
Quiescent_Low	Heterochromatin
Weak_Repressed_PolyComb	Quiescent_Low
Weak_transcription	Strong_transcription
Strong_transcription	Flanking_Active_TSS
Heterochromatin	Enhancers
ZNF_genes_and_repeats	Weak_transcription
Enhancers	Active_TSS
Repressed_PolyComb	Repressed_PolyComb
Genic_enhancers	Weak_Repressed_PolyComb
Transcr_at_gene_5_and_3	ZNF_genes_and_repeats
Flanking_Active_TSS	Genic_enhancers
Active_TSS	Bivalent_Enhancer
Bivalent_Enhancer	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
